"p1_red","farm_red","pct_hunt","scenario","mean_prev","fadeout","hunt_label","scenario_label","p1_red_pct","farm_red_pct"
0.2,0.5,0.5,"spillover",0.0857970376059517,0.524,"eta[h]==0.50","Spillover",20,50
0.2,0.5,0.95,"spillover",0.0900265272223639,0.556,"eta[h]==0.95","Spillover",20,50
0.2,0.55,0.2,"spillover",0.0921661459899394,0.568,"eta[h]==0.20","Spillover",20,55
0.2,0.55,0.5,"spillover",0.0926654638653478,0.592,"eta[h]==0.50","Spillover",20,55
0.2,0.55,0.95,"spillover",0.0893651431559986,0.58,"eta[h]==0.95","Spillover",20,55
0.2,0.6,0.2,"spillover",0.0657399627978046,0.588,"eta[h]==0.20","Spillover",20,60
0.2,0.6,0.5,"spillover",0.078534578912815,0.632,"eta[h]==0.50","Spillover",20,60
0.2,0.6,0.95,"spillover",0.0883295033821801,0.636,"eta[h]==0.95","Spillover",20,60
0.2,0.65,0.2,"spillover",0.0605215171619327,0.66,"eta[h]==0.20","Spillover",20,65
0.2,0.65,0.5,"spillover",0.0589669310960137,0.672,"eta[h]==0.50","Spillover",20,65
0.2,0.65,0.95,"spillover",0.0808580534359056,0.652,"eta[h]==0.95","Spillover",20,65
0.2,0.7,0.2,"spillover",0.0552361996109468,0.668,"eta[h]==0.20","Spillover",20,70
0.2,0.7,0.5,"spillover",0.052802653005761,0.688,"eta[h]==0.50","Spillover",20,70
0.2,0.7,0.95,"spillover",0.0713100473903083,0.648,"eta[h]==0.95","Spillover",20,70
0.2,0.75,0.2,"spillover",0.0463618683169543,0.716,"eta[h]==0.20","Spillover",20,75
0.2,0.75,0.5,"spillover",0.0401950098278928,0.764,"eta[h]==0.50","Spillover",20,75
0.2,0.75,0.95,"spillover",0.0419781396407375,0.748,"eta[h]==0.95","Spillover",20,75
0.2,0.8,0.2,"spillover",0.0380564873812188,0.812,"eta[h]==0.20","Spillover",20,80
0.2,0.8,0.5,"spillover",0.037273756782872,0.78,"eta[h]==0.50","Spillover",20,80
0.2,0.8,0.95,"spillover",0.0345178399443118,0.748,"eta[h]==0.95","Spillover",20,80
0.2,0.85,0.2,"spillover",0.0207247650090933,0.812,"eta[h]==0.20","Spillover",20,85
0.2,0.85,0.5,"spillover",0.0262456622787502,0.84,"eta[h]==0.50","Spillover",20,85
0.2,0.85,0.95,"spillover",0.0268148611231123,0.88,"eta[h]==0.95","Spillover",20,85
0.2,0.9,0.2,"spillover",0.0245144758709411,0.9,"eta[h]==0.20","Spillover",20,90
0.2,0.9,0.5,"spillover",0.0223374729596552,0.86,"eta[h]==0.50","Spillover",20,90
0.2,0.9,0.95,"spillover",0.0218538401908341,0.9,"eta[h]==0.95","Spillover",20,90
0.2,0.95,0.2,"spillover",0.0152063851292735,0.964,"eta[h]==0.20","Spillover",20,95
0.2,0.95,0.5,"spillover",0.00652110704912795,0.964,"eta[h]==0.50","Spillover",20,95
0.2,0.95,0.95,"spillover",0.0112089943802656,0.92,"eta[h]==0.95","Spillover",20,95
0.2,1,0.2,"spillover",0,1,"eta[h]==0.20","Spillover",20,100
0.2,1,0.5,"spillover",0,1,"eta[h]==0.50","Spillover",20,100
0.2,1,0.95,"spillover",0,1,"eta[h]==0.95","Spillover",20,100
0.25,0,0.2,"spillover",0.203995661605981,0.26,"eta[h]==0.20","Spillover",25,0
0.25,0,0.5,"spillover",0.16625635204441,0.312,"eta[h]==0.50","Spillover",25,0
0.25,0,0.95,"spillover",0.167926954152555,0.264,"eta[h]==0.95","Spillover",25,0
0.25,0.05,0.2,"spillover",0.157382369501858,0.332,"eta[h]==0.20","Spillover",25,5
0.25,0.05,0.5,"spillover",0.173017045414482,0.308,"eta[h]==0.50","Spillover",25,5
0.25,0.05,0.95,"spillover",0.160466428439802,0.34,"eta[h]==0.95","Spillover",25,5
0.25,0.1,0.2,"spillover",0.169186283816152,0.34,"eta[h]==0.20","Spillover",25,10
0.25,0.1,0.5,"spillover",0.166486671867379,0.292,"eta[h]==0.50","Spillover",25,10
0.25,0.1,0.95,"spillover",0.144608972422444,0.26,"eta[h]==0.95","Spillover",25,10
0.25,0.15,0.2,"spillover",0.148599631462337,0.38,"eta[h]==0.20","Spillover",25,15
0.25,0.15,0.5,"spillover",0.130220152402444,0.332,"eta[h]==0.50","Spillover",25,15
0.25,0.15,0.95,"spillover",0.134054459385402,0.4,"eta[h]==0.95","Spillover",25,15
0.25,0.2,0.2,"spillover",0.156611475187298,0.32,"eta[h]==0.20","Spillover",25,20
0.25,0.2,0.5,"spillover",0.151276455997069,0.436,"eta[h]==0.50","Spillover",25,20
0.25,0.2,0.95,"spillover",0.131358508942563,0.332,"eta[h]==0.95","Spillover",25,20
0.25,0.25,0.2,"spillover",0.132624104973824,0.428,"eta[h]==0.20","Spillover",25,25
0.25,0.25,0.5,"spillover",0.13864995171641,0.408,"eta[h]==0.50","Spillover",25,25
0.25,0.25,0.95,"spillover",0.151086333685251,0.416,"eta[h]==0.95","Spillover",25,25
0.25,0.3,0.2,"spillover",0.123006626112807,0.456,"eta[h]==0.20","Spillover",25,30
0.25,0.3,0.5,"spillover",0.127834589991372,0.452,"eta[h]==0.50","Spillover",25,30
0.25,0.3,0.95,"spillover",0.114722409028463,0.432,"eta[h]==0.95","Spillover",25,30
0.25,0.35,0.2,"spillover",0.119927017212081,0.4,"eta[h]==0.20","Spillover",25,35
0.25,0.35,0.5,"spillover",0.115030810222654,0.48,"eta[h]==0.50","Spillover",25,35
0.25,0.35,0.95,"spillover",0.107487087819216,0.416,"eta[h]==0.95","Spillover",25,35
0.25,0.4,0.2,"spillover",0.101714947364087,0.524,"eta[h]==0.20","Spillover",25,40
0.25,0.4,0.5,"spillover",0.112192130436066,0.472,"eta[h]==0.50","Spillover",25,40
0.25,0.4,0.95,"spillover",0.116980422065425,0.432,"eta[h]==0.95","Spillover",25,40
0.25,0.45,0.2,"spillover",0.104160603978783,0.5,"eta[h]==0.20","Spillover",25,45
0.25,0.45,0.5,"spillover",0.103845482117439,0.5,"eta[h]==0.50","Spillover",25,45
0.25,0.45,0.95,"spillover",0.0896914027160033,0.524,"eta[h]==0.95","Spillover",25,45
0.25,0.5,0.2,"spillover",0.0845980459025217,0.572,"eta[h]==0.20","Spillover",25,50
0.25,0.5,0.5,"spillover",0.0878924704261602,0.504,"eta[h]==0.50","Spillover",25,50
0.25,0.5,0.95,"spillover",0.098672721157305,0.492,"eta[h]==0.95","Spillover",25,50
0.25,0.55,0.2,"spillover",0.0700638877895223,0.628,"eta[h]==0.20","Spillover",25,55
0.25,0.55,0.5,"spillover",0.081699426969474,0.576,"eta[h]==0.50","Spillover",25,55
0.25,0.55,0.95,"spillover",0.0839033664466906,0.628,"eta[h]==0.95","Spillover",25,55
0.25,0.6,0.2,"spillover",0.0723753731000311,0.608,"eta[h]==0.20","Spillover",25,60
0.25,0.6,0.5,"spillover",0.0749470621891664,0.612,"eta[h]==0.50","Spillover",25,60
0.25,0.6,0.95,"spillover",0.0732221274547368,0.592,"eta[h]==0.95","Spillover",25,60
0.25,0.65,0.2,"spillover",0.0778033828843687,0.64,"eta[h]==0.20","Spillover",25,65
0.25,0.65,0.5,"spillover",0.0673407934350893,0.684,"eta[h]==0.50","Spillover",25,65
0.25,0.65,0.95,"spillover",0.0634956045979612,0.664,"eta[h]==0.95","Spillover",25,65
0.25,0.7,0.2,"spillover",0.0522529396399881,0.72,"eta[h]==0.20","Spillover",25,70
0.25,0.7,0.5,"spillover",0.0629337501048521,0.656,"eta[h]==0.50","Spillover",25,70
0.25,0.7,0.95,"spillover",0.0573941012542161,0.66,"eta[h]==0.95","Spillover",25,70
0.25,0.75,0.2,"spillover",0.0508159286045802,0.768,"eta[h]==0.20","Spillover",25,75
0.25,0.75,0.5,"spillover",0.0470673781555831,0.744,"eta[h]==0.50","Spillover",25,75
0.25,0.75,0.95,"spillover",0.0342847041732846,0.732,"eta[h]==0.95","Spillover",25,75
0.25,0.8,0.2,"spillover",0.0314097208213559,0.8,"eta[h]==0.20","Spillover",25,80
0.25,0.8,0.5,"spillover",0.0351060799010395,0.74,"eta[h]==0.50","Spillover",25,80
0.25,0.8,0.95,"spillover",0.0368467443139477,0.776,"eta[h]==0.95","Spillover",25,80
0.25,0.85,0.2,"spillover",0.0294792319789482,0.852,"eta[h]==0.20","Spillover",25,85
0.25,0.85,0.5,"spillover",0.0319605610196371,0.84,"eta[h]==0.50","Spillover",25,85
0.25,0.85,0.95,"spillover",0.0265913798376999,0.82,"eta[h]==0.95","Spillover",25,85
0.25,0.9,0.2,"spillover",0.0199285017590096,0.88,"eta[h]==0.20","Spillover",25,90
0.25,0.9,0.5,"spillover",0.0181871606879456,0.9,"eta[h]==0.50","Spillover",25,90
0.25,0.9,0.95,"spillover",0.0240383657923852,0.88,"eta[h]==0.95","Spillover",25,90
0.25,0.95,0.2,"spillover",0.00960379641187734,0.952,"eta[h]==0.20","Spillover",25,95
0.25,0.95,0.5,"spillover",0.00458448398360251,0.944,"eta[h]==0.50","Spillover",25,95
0.25,0.95,0.95,"spillover",0.00559288760407997,0.948,"eta[h]==0.95","Spillover",25,95
0.25,1,0.2,"spillover",0,1,"eta[h]==0.20","Spillover",25,100
0.25,1,0.5,"spillover",0,1,"eta[h]==0.50","Spillover",25,100
0.25,1,0.95,"spillover",0,1,"eta[h]==0.95","Spillover",25,100
0.3,0,0.2,"spillover",0.158209090678031,0.296,"eta[h]==0.20","Spillover",30,0
0.3,0,0.5,"spillover",0.17770206507879,0.232,"eta[h]==0.50","Spillover",30,0
0.3,0,0.95,"spillover",0.191383820814327,0.272,"eta[h]==0.95","Spillover",30,0
0.3,0.05,0.2,"spillover",0.173338456839409,0.316,"eta[h]==0.20","Spillover",30,5
0.3,0.05,0.5,"spillover",0.17070828104804,0.308,"eta[h]==0.50","Spillover",30,5
0.3,0.05,0.95,"spillover",0.171704713528593,0.256,"eta[h]==0.95","Spillover",30,5
0.3,0.1,0.2,"spillover",0.15891226798963,0.308,"eta[h]==0.20","Spillover",30,10
0.3,0.1,0.5,"spillover",0.15732771589103,0.332,"eta[h]==0.50","Spillover",30,10
0.3,0.1,0.95,"spillover",0.158191315920432,0.3,"eta[h]==0.95","Spillover",30,10
0.3,0.15,0.2,"spillover",0.153186419027416,0.324,"eta[h]==0.20","Spillover",30,15
0.3,0.15,0.5,"spillover",0.132777544871647,0.356,"eta[h]==0.50","Spillover",30,15
0.3,0.15,0.95,"spillover",0.140463189761118,0.312,"eta[h]==0.95","Spillover",30,15
0.3,0.2,0.2,"spillover",0.133856493579331,0.412,"eta[h]==0.20","Spillover",30,20
0.3,0.2,0.5,"spillover",0.142689367337804,0.404,"eta[h]==0.50","Spillover",30,20
0.3,0.2,0.95,"spillover",0.149772796139544,0.364,"eta[h]==0.95","Spillover",30,20
0.3,0.25,0.2,"spillover",0.122672849721789,0.388,"eta[h]==0.20","Spillover",30,25
0.3,0.25,0.5,"spillover",0.130481359674476,0.44,"eta[h]==0.50","Spillover",30,25
0.3,0.25,0.95,"spillover",0.116904716707235,0.396,"eta[h]==0.95","Spillover",30,25
0.3,0.3,0.2,"spillover",0.117994620270994,0.416,"eta[h]==0.20","Spillover",30,30
0.3,0.3,0.5,"spillover",0.125831169275103,0.448,"eta[h]==0.50","Spillover",30,30
0.3,0.3,0.95,"spillover",0.126998999056276,0.448,"eta[h]==0.95","Spillover",30,30
0.3,0.35,0.2,"spillover",0.115751841536281,0.512,"eta[h]==0.20","Spillover",30,35
0.3,0.35,0.5,"spillover",0.113984753996241,0.492,"eta[h]==0.50","Spillover",30,35
0.3,0.35,0.95,"spillover",0.09695154847117,0.46,"eta[h]==0.95","Spillover",30,35
0.3,0.4,0.2,"spillover",0.113457471002399,0.492,"eta[h]==0.20","Spillover",30,40
0.3,0.4,0.5,"spillover",0.111620934444044,0.52,"eta[h]==0.50","Spillover",30,40
0.3,0.4,0.95,"spillover",0.103099676743286,0.476,"eta[h]==0.95","Spillover",30,40
0.3,0.45,0.2,"spillover",0.105884647092763,0.492,"eta[h]==0.20","Spillover",30,45
0.3,0.45,0.5,"spillover",0.108943389087298,0.488,"eta[h]==0.50","Spillover",30,45
0.3,0.45,0.95,"spillover",0.0867026354913576,0.436,"eta[h]==0.95","Spillover",30,45
0.3,0.5,0.2,"spillover",0.0984413698966959,0.528,"eta[h]==0.20","Spillover",30,50
0.3,0.5,0.5,"spillover",0.0971433504981572,0.524,"eta[h]==0.50","Spillover",30,50
0.3,0.5,0.95,"spillover",0.0981061920367099,0.56,"eta[h]==0.95","Spillover",30,50
0.3,0.55,0.2,"spillover",0.0964056348738447,0.56,"eta[h]==0.20","Spillover",30,55
0.3,0.55,0.5,"spillover",0.0849827777829738,0.58,"eta[h]==0.50","Spillover",30,55
0.3,0.55,0.95,"spillover",0.0907880910434955,0.544,"eta[h]==0.95","Spillover",30,55
0.3,0.6,0.2,"spillover",0.0662602640236188,0.656,"eta[h]==0.20","Spillover",30,60
0.3,0.6,0.5,"spillover",0.0714844427342878,0.576,"eta[h]==0.50","Spillover",30,60
0.3,0.6,0.95,"spillover",0.0657999100188628,0.6,"eta[h]==0.95","Spillover",30,60
0.3,0.65,0.2,"spillover",0.0655196708279155,0.656,"eta[h]==0.20","Spillover",30,65
0.3,0.65,0.5,"spillover",0.0641912336570818,0.672,"eta[h]==0.50","Spillover",30,65
0.3,0.65,0.95,"spillover",0.0662902741805202,0.572,"eta[h]==0.95","Spillover",30,65
0.3,0.7,0.2,"spillover",0.0678645491314657,0.716,"eta[h]==0.20","Spillover",30,70
0.3,0.7,0.5,"spillover",0.0692621400515442,0.72,"eta[h]==0.50","Spillover",30,70
0.3,0.7,0.95,"spillover",0.0491345413018831,0.676,"eta[h]==0.95","Spillover",30,70
0.3,0.75,0.2,"spillover",0.0415781728533244,0.772,"eta[h]==0.20","Spillover",30,75
0.3,0.75,0.5,"spillover",0.047340046206787,0.752,"eta[h]==0.50","Spillover",30,75
0.3,0.75,0.95,"spillover",0.0338362400997982,0.788,"eta[h]==0.95","Spillover",30,75
0.3,0.8,0.2,"spillover",0.0353082367753553,0.812,"eta[h]==0.20","Spillover",30,80
0.3,0.8,0.5,"spillover",0.0442138231306566,0.772,"eta[h]==0.50","Spillover",30,80
0.3,0.8,0.95,"spillover",0.0302187998004756,0.832,"eta[h]==0.95","Spillover",30,80
0.3,0.85,0.2,"spillover",0.0204394506047098,0.86,"eta[h]==0.20","Spillover",30,85
0.3,0.85,0.5,"spillover",0.0324841246700151,0.856,"eta[h]==0.50","Spillover",30,85
0.3,0.85,0.95,"spillover",0.026797198849377,0.872,"eta[h]==0.95","Spillover",30,85
0.3,0.9,0.2,"spillover",0.022473239669792,0.872,"eta[h]==0.20","Spillover",30,90
0.3,0.9,0.5,"spillover",0.0159556842468746,0.884,"eta[h]==0.50","Spillover",30,90
0.3,0.9,0.95,"spillover",0.0167339043530717,0.884,"eta[h]==0.95","Spillover",30,90
0.3,0.95,0.2,"spillover",0.0096283874332093,0.936,"eta[h]==0.20","Spillover",30,95
0.3,0.95,0.5,"spillover",0.0079972095372812,0.972,"eta[h]==0.50","Spillover",30,95
0.3,0.95,0.95,"spillover",0.00890372566270918,0.98,"eta[h]==0.95","Spillover",30,95
0.3,1,0.2,"spillover",0,1,"eta[h]==0.20","Spillover",30,100
0.3,1,0.5,"spillover",0,1,"eta[h]==0.50","Spillover",30,100
0.3,1,0.95,"spillover",0,1,"eta[h]==0.95","Spillover",30,100
0.35,0,0.2,"spillover",0.17065163883309,0.248,"eta[h]==0.20","Spillover",35,0
0.35,0,0.5,"spillover",0.169755928166758,0.328,"eta[h]==0.50","Spillover",35,0
0.35,0,0.95,"spillover",0.16765205533686,0.288,"eta[h]==0.95","Spillover",35,0
0.35,0.05,0.2,"spillover",0.141746921473916,0.328,"eta[h]==0.20","Spillover",35,5
0.35,0.05,0.5,"spillover",0.16599644201979,0.32,"eta[h]==0.50","Spillover",35,5
0.35,0.05,0.95,"spillover",0.178688444220548,0.332,"eta[h]==0.95","Spillover",35,5
0.35,0.1,0.2,"spillover",0.165394668973298,0.344,"eta[h]==0.20","Spillover",35,10
0.35,0.1,0.5,"spillover",0.163204189632305,0.268,"eta[h]==0.50","Spillover",35,10
0.35,0.1,0.95,"spillover",0.152251524873427,0.328,"eta[h]==0.95","Spillover",35,10
0.35,0.15,0.2,"spillover",0.156055462436994,0.312,"eta[h]==0.20","Spillover",35,15
0.35,0.15,0.5,"spillover",0.163045088303785,0.36,"eta[h]==0.50","Spillover",35,15
0.35,0.15,0.95,"spillover",0.14994738226798,0.328,"eta[h]==0.95","Spillover",35,15
0.35,0.2,0.2,"spillover",0.14880236675508,0.336,"eta[h]==0.20","Spillover",35,20
0.35,0.2,0.5,"spillover",0.136924706314372,0.42,"eta[h]==0.50","Spillover",35,20
0.35,0.2,0.95,"spillover",0.154718726947277,0.352,"eta[h]==0.95","Spillover",35,20
0.35,0.25,0.2,"spillover",0.123643749621284,0.396,"eta[h]==0.20","Spillover",35,25
0.35,0.25,0.5,"spillover",0.130723506725096,0.42,"eta[h]==0.50","Spillover",35,25
0.35,0.25,0.95,"spillover",0.157983043712279,0.4,"eta[h]==0.95","Spillover",35,25
0.35,0.3,0.2,"spillover",0.136447571955151,0.436,"eta[h]==0.20","Spillover",35,30
0.35,0.3,0.5,"spillover",0.124230184820343,0.452,"eta[h]==0.50","Spillover",35,30
0.35,0.3,0.95,"spillover",0.117603882843581,0.416,"eta[h]==0.95","Spillover",35,30
0.35,0.35,0.2,"spillover",0.118606012358369,0.5,"eta[h]==0.20","Spillover",35,35
0.35,0.35,0.5,"spillover",0.112759663148,0.42,"eta[h]==0.50","Spillover",35,35
0.35,0.35,0.95,"spillover",0.12305803295148,0.476,"eta[h]==0.95","Spillover",35,35
0.35,0.4,0.2,"spillover",0.112213964258626,0.492,"eta[h]==0.20","Spillover",35,40
0.35,0.4,0.5,"spillover",0.104184796332484,0.48,"eta[h]==0.50","Spillover",35,40
0.35,0.4,0.95,"spillover",0.100958214249467,0.484,"eta[h]==0.95","Spillover",35,40
0.35,0.45,0.2,"spillover",0.105729849670252,0.512,"eta[h]==0.20","Spillover",35,45
0.35,0.45,0.5,"spillover",0.101213489696409,0.564,"eta[h]==0.50","Spillover",35,45
0.35,0.45,0.95,"spillover",0.101259061717522,0.536,"eta[h]==0.95","Spillover",35,45
0.35,0.5,0.2,"spillover",0.0938160735424894,0.528,"eta[h]==0.20","Spillover",35,50
0.35,0.5,0.5,"spillover",0.101593915715735,0.508,"eta[h]==0.50","Spillover",35,50
0.35,0.5,0.95,"spillover",0.0858506631635782,0.532,"eta[h]==0.95","Spillover",35,50
0.35,0.55,0.2,"spillover",0.0824655131908595,0.552,"eta[h]==0.20","Spillover",35,55
0.35,0.55,0.5,"spillover",0.0833734245783662,0.556,"eta[h]==0.50","Spillover",35,55
0.35,0.55,0.95,"spillover",0.0831297500257595,0.568,"eta[h]==0.95","Spillover",35,55
0.35,0.6,0.2,"spillover",0.0810510625676433,0.592,"eta[h]==0.20","Spillover",35,60
0.35,0.6,0.5,"spillover",0.0804936916106033,0.656,"eta[h]==0.50","Spillover",35,60
0.35,0.6,0.95,"spillover",0.0732391375039919,0.624,"eta[h]==0.95","Spillover",35,60
0.35,0.65,0.2,"spillover",0.0598728102830867,0.632,"eta[h]==0.20","Spillover",35,65
0.35,0.65,0.5,"spillover",0.0709775254189746,0.604,"eta[h]==0.50","Spillover",35,65
0.35,0.65,0.95,"spillover",0.0623733017254527,0.624,"eta[h]==0.95","Spillover",35,65
0.35,0.7,0.2,"spillover",0.0517225487487748,0.668,"eta[h]==0.20","Spillover",35,70
0.35,0.7,0.5,"spillover",0.0534761445417687,0.712,"eta[h]==0.50","Spillover",35,70
0.35,0.7,0.95,"spillover",0.0682068364436572,0.672,"eta[h]==0.95","Spillover",35,70
0.35,0.75,0.2,"spillover",0.0398856189217612,0.728,"eta[h]==0.20","Spillover",35,75
0.35,0.75,0.5,"spillover",0.0577028803360841,0.672,"eta[h]==0.50","Spillover",35,75
0.35,0.75,0.95,"spillover",0.0483392392789563,0.764,"eta[h]==0.95","Spillover",35,75
0.35,0.8,0.2,"spillover",0.0284726027397405,0.828,"eta[h]==0.20","Spillover",35,80
0.35,0.8,0.5,"spillover",0.0381341626175331,0.772,"eta[h]==0.50","Spillover",35,80
0.35,0.8,0.95,"spillover",0.035342755833692,0.768,"eta[h]==0.95","Spillover",35,80
0.35,0.85,0.2,"spillover",0.0329790720918293,0.82,"eta[h]==0.20","Spillover",35,85
0.35,0.85,0.5,"spillover",0.0397566608520357,0.848,"eta[h]==0.50","Spillover",35,85
0.35,0.85,0.95,"spillover",0.0259709406626791,0.852,"eta[h]==0.95","Spillover",35,85
0.35,0.9,0.2,"spillover",0.0146745608826609,0.872,"eta[h]==0.20","Spillover",35,90
0.35,0.9,0.5,"spillover",0.014593855891471,0.912,"eta[h]==0.50","Spillover",35,90
0.35,0.9,0.95,"spillover",0.0171923957799157,0.916,"eta[h]==0.95","Spillover",35,90
0.35,0.95,0.2,"spillover",0.00996275678276798,0.956,"eta[h]==0.20","Spillover",35,95
0.35,0.95,0.5,"spillover",0.00528812340760137,0.952,"eta[h]==0.50","Spillover",35,95
0.35,0.95,0.95,"spillover",0.0082162885928384,0.936,"eta[h]==0.95","Spillover",35,95
0.35,1,0.2,"spillover",0,1,"eta[h]==0.20","Spillover",35,100
0.35,1,0.5,"spillover",0,1,"eta[h]==0.50","Spillover",35,100
0.35,1,0.95,"spillover",0,1,"eta[h]==0.95","Spillover",35,100
0.4,0,0.2,"spillover",0.17621926717979,0.256,"eta[h]==0.20","Spillover",40,0
0.4,0,0.5,"spillover",0.159753148771558,0.292,"eta[h]==0.50","Spillover",40,0
0.4,0,0.95,"spillover",0.160959356705355,0.276,"eta[h]==0.95","Spillover",40,0
0.4,0.05,0.2,"spillover",0.159206588854253,0.28,"eta[h]==0.20","Spillover",40,5
0.4,0.05,0.5,"spillover",0.16602694556974,0.328,"eta[h]==0.50","Spillover",40,5
0.4,0.05,0.95,"spillover",0.149335021899727,0.308,"eta[h]==0.95","Spillover",40,5
0.4,0.1,0.2,"spillover",0.14435869023254,0.34,"eta[h]==0.20","Spillover",40,10
0.4,0.1,0.5,"spillover",0.136567630271748,0.368,"eta[h]==0.50","Spillover",40,10
0.4,0.1,0.95,"spillover",0.153647533163863,0.3,"eta[h]==0.95","Spillover",40,10
0.4,0.15,0.2,"spillover",0.146697197254396,0.324,"eta[h]==0.20","Spillover",40,15
0.4,0.15,0.5,"spillover",0.14660252047976,0.36,"eta[h]==0.50","Spillover",40,15
0.4,0.15,0.95,"spillover",0.1409773078603,0.356,"eta[h]==0.95","Spillover",40,15
0.4,0.2,0.2,"spillover",0.136912395230347,0.436,"eta[h]==0.20","Spillover",40,20
0.4,0.2,0.5,"spillover",0.186533934818423,0.336,"eta[h]==0.50","Spillover",40,20
0.4,0.2,0.95,"spillover",0.13349647946441,0.42,"eta[h]==0.95","Spillover",40,20
0.4,0.25,0.2,"spillover",0.127618535837933,0.4,"eta[h]==0.20","Spillover",40,25
0.4,0.25,0.5,"spillover",0.122301338041107,0.384,"eta[h]==0.50","Spillover",40,25
0.4,0.25,0.95,"spillover",0.149647585721826,0.42,"eta[h]==0.95","Spillover",40,25
0.4,0.3,0.2,"spillover",0.121278103135819,0.46,"eta[h]==0.20","Spillover",40,30
0.4,0.3,0.5,"spillover",0.141472058925469,0.456,"eta[h]==0.50","Spillover",40,30
0.4,0.3,0.95,"spillover",0.118919660016798,0.432,"eta[h]==0.95","Spillover",40,30
0.4,0.35,0.2,"spillover",0.121295516170924,0.388,"eta[h]==0.20","Spillover",40,35
0.4,0.35,0.5,"spillover",0.109527044406123,0.456,"eta[h]==0.50","Spillover",40,35
0.4,0.35,0.95,"spillover",0.118173138893362,0.46,"eta[h]==0.95","Spillover",40,35
0.4,0.4,0.2,"spillover",0.100617750585659,0.508,"eta[h]==0.20","Spillover",40,40
0.4,0.4,0.5,"spillover",0.092631837320765,0.444,"eta[h]==0.50","Spillover",40,40
0.4,0.4,0.95,"spillover",0.121152645687258,0.536,"eta[h]==0.95","Spillover",40,40
0.4,0.45,0.2,"spillover",0.0911779830675971,0.508,"eta[h]==0.20","Spillover",40,45
0.4,0.45,0.5,"spillover",0.104888458362668,0.56,"eta[h]==0.50","Spillover",40,45
0.4,0.45,0.95,"spillover",0.0969754670535194,0.544,"eta[h]==0.95","Spillover",40,45
0.4,0.5,0.2,"spillover",0.0919598555672138,0.58,"eta[h]==0.20","Spillover",40,50
0.4,0.5,0.5,"spillover",0.0968100749264664,0.48,"eta[h]==0.50","Spillover",40,50
0.4,0.5,0.95,"spillover",0.0910434531035574,0.508,"eta[h]==0.95","Spillover",40,50
0.4,0.55,0.2,"spillover",0.0699578783368155,0.6,"eta[h]==0.20","Spillover",40,55
0.4,0.55,0.5,"spillover",0.0738158710186442,0.568,"eta[h]==0.50","Spillover",40,55
0.4,0.55,0.95,"spillover",0.0833296116827906,0.564,"eta[h]==0.95","Spillover",40,55
0.4,0.6,0.2,"spillover",0.0804728406975101,0.576,"eta[h]==0.20","Spillover",40,60
0.4,0.6,0.5,"spillover",0.0684179581443823,0.604,"eta[h]==0.50","Spillover",40,60
0.4,0.6,0.95,"spillover",0.0700141067228094,0.572,"eta[h]==0.95","Spillover",40,60
0.4,0.65,0.2,"spillover",0.0691445287355529,0.636,"eta[h]==0.20","Spillover",40,65
0.4,0.65,0.5,"spillover",0.0758616756544954,0.64,"eta[h]==0.50","Spillover",40,65
0.4,0.65,0.95,"spillover",0.0645922408082845,0.636,"eta[h]==0.95","Spillover",40,65
0.4,0.7,0.2,"spillover",0.053184068023084,0.748,"eta[h]==0.20","Spillover",40,70
0.4,0.7,0.5,"spillover",0.0605724877871937,0.708,"eta[h]==0.50","Spillover",40,70
0.4,0.7,0.95,"spillover",0.04888785792765,0.704,"eta[h]==0.95","Spillover",40,70
0.4,0.75,0.2,"spillover",0.0442633202019886,0.736,"eta[h]==0.20","Spillover",40,75
0.4,0.75,0.5,"spillover",0.0486097000041577,0.716,"eta[h]==0.50","Spillover",40,75
0.4,0.75,0.95,"spillover",0.0423860669274581,0.764,"eta[h]==0.95","Spillover",40,75
0.4,0.8,0.2,"spillover",0.0346964917148067,0.788,"eta[h]==0.20","Spillover",40,80
0.4,0.8,0.5,"spillover",0.0371492843357286,0.768,"eta[h]==0.50","Spillover",40,80
0.4,0.8,0.95,"spillover",0.0318233110527379,0.828,"eta[h]==0.95","Spillover",40,80
0.4,0.85,0.2,"spillover",0.0269796118594168,0.868,"eta[h]==0.20","Spillover",40,85
0.4,0.85,0.5,"spillover",0.029804444428542,0.824,"eta[h]==0.50","Spillover",40,85
0.4,0.85,0.95,"spillover",0.0251359628617226,0.84,"eta[h]==0.95","Spillover",40,85
0.4,0.9,0.2,"spillover",0.0183867137177562,0.876,"eta[h]==0.20","Spillover",40,90
0.4,0.9,0.5,"spillover",0.018850296418532,0.888,"eta[h]==0.50","Spillover",40,90
0.4,0.9,0.95,"spillover",0.0182983812096657,0.9,"eta[h]==0.95","Spillover",40,90
0.4,0.95,0.2,"spillover",0.00763882747620001,0.952,"eta[h]==0.20","Spillover",40,95
0.4,0.95,0.5,"spillover",0.00656581081128143,0.956,"eta[h]==0.50","Spillover",40,95
0.4,0.95,0.95,"spillover",0.00551768735488615,0.972,"eta[h]==0.95","Spillover",40,95
0.4,1,0.2,"spillover",0,1,"eta[h]==0.20","Spillover",40,100
0.4,1,0.5,"spillover",0,1,"eta[h]==0.50","Spillover",40,100
0.4,1,0.95,"spillover",0,1,"eta[h]==0.95","Spillover",40,100
0.45,0,0.2,"spillover",0.177764692468835,0.332,"eta[h]==0.20","Spillover",45,0
