"","size","prop_ss","phi","mean_prev","fadeout"
"506",250,0.533333333333333,15.7,0.000972736403321711,0.968
"507",250,0.533333333333333,17.3333333333333,0.00114277497470315,0.964
"508",250,0.533333333333333,18.9666666666667,0.00121612243706539,0.96
"509",250,0.533333333333333,20.6,0.00124204772671154,0.96
"510",250,0.533333333333333,22.2333333333333,0.00148609426934256,0.942
"511",250,0.533333333333333,23.8666666666667,0.0015480099963925,0.926
"512",250,0.533333333333333,25.5,0.00163061778897537,0.952
"513",250,0.533333333333333,27.1333333333333,0.00175882363826919,0.932
"514",250,0.533333333333333,28.7666666666667,0.00183839535611349,0.948
"515",250,0.533333333333333,30.4,0.00191454744558292,0.94
"516",250,0.533333333333333,32.0333333333333,0.00197436313545567,0.93
"517",250,0.533333333333333,33.6666666666667,0.00208855608829991,0.92
"518",250,0.533333333333333,35.3,0.00232214032938195,0.918
"519",250,0.533333333333333,36.9333333333333,0.0019217512968569,0.93
"520",250,0.533333333333333,38.5666666666667,0.00230598852709414,0.904
"521",250,0.533333333333333,40.2,0.0024176924620448,0.912
"522",250,0.533333333333333,41.8333333333333,0.00249630987684373,0.914
"523",250,0.533333333333333,43.4666666666667,0.00280076636483525,0.908
"524",250,0.533333333333333,45.1,0.00286093765712134,0.928
"525",250,0.533333333333333,46.7333333333333,0.00282127467006774,0.902
"526",250,0.533333333333333,48.3666666666667,0.00302958101789879,0.902
"527",250,0.533333333333333,50,0.00305198133157512,0.902
"528",250,0.566666666666667,1,0.000125536553072953,0.994
"529",250,0.566666666666667,2.63333333333333,0.000140386507250507,0.996
"530",250,0.566666666666667,4.26666666666667,0.000347551757875774,0.994
"531",250,0.566666666666667,5.9,0.00043407997264799,0.984
"532",250,0.566666666666667,7.53333333333333,0.000546737582509342,0.986
"533",250,0.566666666666667,9.16666666666667,0.00064105064516776,0.98
"534",250,0.566666666666667,10.8,0.000740750295216669,0.964
"535",250,0.566666666666667,12.4333333333333,0.000766566869187636,0.98
"536",250,0.566666666666667,14.0666666666667,0.000987801747074873,0.968
"537",250,0.566666666666667,15.7,0.000952889820273713,0.97
"538",250,0.566666666666667,17.3333333333333,0.00134166914152146,0.944
"539",250,0.566666666666667,18.9666666666667,0.00128864913566781,0.966
"540",250,0.566666666666667,20.6,0.00115079694588299,0.964
"541",250,0.566666666666667,22.2333333333333,0.00143010925443761,0.958
"542",250,0.566666666666667,23.8666666666667,0.0014527699791915,0.954
"543",250,0.566666666666667,25.5,0.00162822991608224,0.958
"544",250,0.566666666666667,27.1333333333333,0.00179392193820455,0.936
"545",250,0.566666666666667,28.7666666666667,0.00183422673230323,0.932
"546",250,0.566666666666667,30.4,0.00200791413303553,0.916
"547",250,0.566666666666667,32.0333333333333,0.00213479506012389,0.918
"548",250,0.566666666666667,33.6666666666667,0.00212298031198833,0.948
"549",250,0.566666666666667,35.3,0.00224407492899986,0.942
"550",250,0.566666666666667,36.9333333333333,0.00254437122057261,0.906
"551",250,0.566666666666667,38.5666666666667,0.00269294252851693,0.902
"552",250,0.566666666666667,40.2,0.00248064798581048,0.908
"553",250,0.566666666666667,41.8333333333333,0.0028051023435122,0.908
"554",250,0.566666666666667,43.4666666666667,0.00292070704065395,0.892
"555",250,0.566666666666667,45.1,0.00292678051539481,0.902
"556",250,0.566666666666667,46.7333333333333,0.00299918113978934,0.904
"557",250,0.566666666666667,48.3666666666667,0.00297362190909236,0.91
"558",250,0.566666666666667,50,0.00340264526594114,0.892
"559",250,0.6,1,8.9484319215456e-05,1
"560",250,0.6,2.63333333333333,0.000234900412394814,0.996
"561",250,0.6,4.26666666666667,0.000355822512917763,0.988
"562",250,0.6,5.9,0.000364493940064798,0.996
"563",250,0.6,7.53333333333333,0.000558436949954867,0.988
"564",250,0.6,9.16666666666667,0.000719190619307945,0.978
"565",250,0.6,10.8,0.000795265485814943,0.978
"566",250,0.6,12.4333333333333,0.00101772036345515,0.97
"567",250,0.6,14.0666666666667,0.00102263182578646,0.968
"568",250,0.6,15.7,0.00100077824851645,0.972
"569",250,0.6,17.3333333333333,0.00130936726629035,0.958
"570",250,0.6,18.9666666666667,0.00121629286205662,0.954
"571",250,0.6,20.6,0.00124607498377743,0.948
"572",250,0.6,22.2333333333333,0.0014081840389573,0.946
"573",250,0.6,23.8666666666667,0.00191222420744979,0.918
"574",250,0.6,25.5,0.00159579258080997,0.94
"575",250,0.6,27.1333333333333,0.0019487234681701,0.924
"576",250,0.6,28.7666666666667,0.00208866667340975,0.934
"577",250,0.6,30.4,0.00206158489247231,0.938
"578",250,0.6,32.0333333333333,0.00216466697102186,0.92
"579",250,0.6,33.6666666666667,0.00205043553698624,0.9
"580",250,0.6,35.3,0.00234075667488484,0.9
"581",250,0.6,36.9333333333333,0.00254985225838386,0.912
"582",250,0.6,38.5666666666667,0.00279811041588413,0.922
"583",250,0.6,40.2,0.00262652037585461,0.916
"584",250,0.6,41.8333333333333,0.00304475729826516,0.872
"585",250,0.6,43.4666666666667,0.00312176327332513,0.894
"586",250,0.6,45.1,0.00304640055091856,0.896
"587",250,0.6,46.7333333333333,0.00307947077071308,0.902
"588",250,0.6,48.3666666666667,0.00316923068455405,0.904
"589",250,0.6,50,0.00341557278954095,0.894
"590",250,0.633333333333333,1,8.5953220771258e-05,0.998
"591",250,0.633333333333333,2.63333333333333,0.000269706766896384,0.992
"592",250,0.633333333333333,4.26666666666667,0.000305014955771608,0.986
"593",250,0.633333333333333,5.9,0.000536089630690263,0.988
"594",250,0.633333333333333,7.53333333333333,0.000513864832384827,0.992
"595",250,0.633333333333333,9.16666666666667,0.000679101080032962,0.984
"596",250,0.633333333333333,10.8,0.000801182907813227,0.978
"597",250,0.633333333333333,12.4333333333333,0.000776345548178316,0.98
"598",250,0.633333333333333,14.0666666666667,0.000974074087476289,0.966
"599",250,0.633333333333333,15.7,0.00121825873068807,0.958
"600",250,0.633333333333333,17.3333333333333,0.00120304251861881,0.956
"601",250,0.633333333333333,18.9666666666667,0.00129961495861122,0.948
"602",250,0.633333333333333,20.6,0.00154636196625271,0.956
"603",250,0.633333333333333,22.2333333333333,0.00178074575397899,0.924
"604",250,0.633333333333333,23.8666666666667,0.00180356095055826,0.934
"605",250,0.633333333333333,25.5,0.00191097256353266,0.95
"606",250,0.633333333333333,27.1333333333333,0.00183738864982822,0.952
"607",250,0.633333333333333,28.7666666666667,0.00225836700866315,0.938
"608",250,0.633333333333333,30.4,0.0021780641784412,0.928
"609",250,0.633333333333333,32.0333333333333,0.00231744340020109,0.94
"610",250,0.633333333333333,33.6666666666667,0.00235321723366896,0.928
"611",250,0.633333333333333,35.3,0.00267049626114943,0.912
"612",250,0.633333333333333,36.9333333333333,0.00280642452863022,0.902
"613",250,0.633333333333333,38.5666666666667,0.0026016687460542,0.896
"614",250,0.633333333333333,40.2,0.00302961268786864,0.876
"615",250,0.633333333333333,41.8333333333333,0.00320100810400455,0.9
"616",250,0.633333333333333,43.4666666666667,0.00319719846836629,0.858
"617",250,0.633333333333333,45.1,0.00336410902365871,0.864
"618",250,0.633333333333333,46.7333333333333,0.00313746637411297,0.898
"619",250,0.633333333333333,48.3666666666667,0.00324429378623408,0.882
"620",250,0.633333333333333,50,0.00366573030607198,0.872
"621",250,0.666666666666667,1,0.000139188687799013,0.998
"622",250,0.666666666666667,2.63333333333333,0.000243912338053657,0.984
"623",250,0.666666666666667,4.26666666666667,0.000383704977256539,0.992
"624",250,0.666666666666667,5.9,0.000576649180260953,0.988
"625",250,0.666666666666667,7.53333333333333,0.000615059963005807,0.976
"626",250,0.666666666666667,9.16666666666667,0.00090320189993381,0.968
"627",250,0.666666666666667,10.8,0.000831803997209018,0.978
"628",250,0.666666666666667,12.4333333333333,0.000942886377891978,0.962
"629",250,0.666666666666667,14.0666666666667,0.00106620403551648,0.968
"630",250,0.666666666666667,15.7,0.00118710055312485,0.964
