"p1_red","farm_red","pct_hunt","scenario","mean_prev","fadeout"
0.05,0.6,0.2,"spillover",0.0800567715239497,0.62
0.05,0.6,0.5,"spillover",0.0772215687993348,0.612
0.05,0.6,0.95,"spillover",0.0721513732551786,0.606
0.05,0.65,0.2,"spillover",0.0681553949602366,0.63
0.05,0.65,0.5,"spillover",0.0679452762953002,0.664
0.05,0.65,0.95,"spillover",0.0615018268279002,0.666
0.05,0.7,0.2,"spillover",0.0547600037456377,0.686
0.05,0.7,0.5,"spillover",0.0552023452291611,0.696
0.05,0.7,0.95,"spillover",0.0601090391775978,0.688
0.05,0.75,0.2,"spillover",0.0467798707245004,0.714
0.05,0.75,0.5,"spillover",0.050848402243324,0.738
0.05,0.75,0.95,"spillover",0.0424163371169855,0.744
0.05,0.8,0.2,"spillover",0.0333549331072416,0.806
0.05,0.8,0.5,"spillover",0.0380150020515868,0.772
0.05,0.8,0.95,"spillover",0.0386698717126236,0.794
0.05,0.85,0.2,"spillover",0.0314341727918619,0.84
0.05,0.85,0.5,"spillover",0.0249088813474021,0.846
0.05,0.85,0.95,"spillover",0.02709119123587,0.85
0.05,0.9,0.2,"spillover",0.0246716487779989,0.88
0.05,0.9,0.5,"spillover",0.0244872486046692,0.888
0.05,0.9,0.95,"spillover",0.0182538686864548,0.902
0.05,0.95,0.2,"spillover",0.0103914337440684,0.95
0.05,0.95,0.5,"spillover",0.0148944558257252,0.928
0.05,0.95,0.95,"spillover",0.00971814725324382,0.942
0.05,1,0.2,"spillover",0,1
0.05,1,0.5,"spillover",0,1
0.05,1,0.95,"spillover",0,1
0.1,0,0.2,"spillover",0.182671004600032,0.276
0.1,0,0.5,"spillover",0.179747767908156,0.292
0.1,0,0.95,"spillover",0.175599559526067,0.278
0.1,0.05,0.2,"spillover",0.177822559289127,0.296
0.1,0.05,0.5,"spillover",0.162829435129532,0.318
0.1,0.05,0.95,"spillover",0.169476441905314,0.286
0.1,0.1,0.2,"spillover",0.153696404677751,0.286
0.1,0.1,0.5,"spillover",0.167832215260295,0.364
0.1,0.1,0.95,"spillover",0.160547836236203,0.304
0.1,0.15,0.2,"spillover",0.139919813541429,0.378
0.1,0.15,0.5,"spillover",0.175598891033281,0.33
0.1,0.15,0.95,"spillover",0.164106318054866,0.356
0.1,0.2,0.2,"spillover",0.150827849476607,0.368
0.1,0.2,0.5,"spillover",0.161207742913682,0.376
0.1,0.2,0.95,"spillover",0.152123021177727,0.362
0.1,0.25,0.2,"spillover",0.144894468389648,0.406
0.1,0.25,0.5,"spillover",0.136488193130503,0.392
0.1,0.25,0.95,"spillover",0.122582859147722,0.394
0.1,0.3,0.2,"spillover",0.126249678756764,0.384
0.1,0.3,0.5,"spillover",0.125345732908353,0.45
0.1,0.3,0.95,"spillover",0.129290171464401,0.398
0.1,0.35,0.2,"spillover",0.120271544480186,0.468
0.1,0.35,0.5,"spillover",0.125600617569811,0.434
0.1,0.35,0.95,"spillover",0.121428570893669,0.438
0.1,0.4,0.2,"spillover",0.112275626126215,0.484
0.1,0.4,0.5,"spillover",0.103701872365097,0.476
0.1,0.4,0.95,"spillover",0.114210421630339,0.496
0.1,0.45,0.2,"spillover",0.102672438944117,0.516
0.1,0.45,0.5,"spillover",0.0994944424406973,0.548
0.1,0.45,0.95,"spillover",0.107129520191519,0.46
0.1,0.5,0.2,"spillover",0.0936508431691018,0.524
0.1,0.5,0.5,"spillover",0.0935045231196259,0.538
0.1,0.5,0.95,"spillover",0.102839680884211,0.538
0.1,0.55,0.2,"spillover",0.0784972729437991,0.582
0.1,0.55,0.5,"spillover",0.0859300532289582,0.592
0.1,0.55,0.95,"spillover",0.0928867955914094,0.574
0.1,0.6,0.2,"spillover",0.0765706898130443,0.62
0.1,0.6,0.5,"spillover",0.0821995007667146,0.602
0.1,0.6,0.95,"spillover",0.0672146939190972,0.624
0.1,0.65,0.2,"spillover",0.0629519123954785,0.692
0.1,0.65,0.5,"spillover",0.06851310529631,0.668
0.1,0.65,0.95,"spillover",0.0685562569176253,0.644
0.1,0.7,0.2,"spillover",0.060636188518467,0.666
0.1,0.7,0.5,"spillover",0.0539163121015081,0.684
0.1,0.7,0.95,"spillover",0.0562282219539269,0.714
0.1,0.75,0.2,"spillover",0.0432773949941083,0.748
0.1,0.75,0.5,"spillover",0.0455448258094001,0.75
0.1,0.75,0.95,"spillover",0.046647598654763,0.708
0.1,0.8,0.2,"spillover",0.0401306675971797,0.796
0.1,0.8,0.5,"spillover",0.031346717050541,0.776
0.1,0.8,0.95,"spillover",0.0365756530990109,0.806
0.1,0.85,0.2,"spillover",0.0306313580635878,0.868
0.1,0.85,0.5,"spillover",0.0313603291634968,0.818
0.1,0.85,0.95,"spillover",0.0245855608937316,0.854
0.1,0.9,0.2,"spillover",0.0170681967373385,0.896
0.1,0.9,0.5,"spillover",0.0250574948265177,0.898
0.1,0.9,0.95,"spillover",0.0179765184409621,0.87
0.1,0.95,0.2,"spillover",0.0110307690183313,0.918
0.1,0.95,0.5,"spillover",0.0101359138523095,0.958
0.1,0.95,0.95,"spillover",0.00902955603539799,0.946
0.1,1,0.2,"spillover",0,1
0.1,1,0.5,"spillover",0,1
0.1,1,0.95,"spillover",0,1
0.15,0,0.2,"spillover",0.169535629647285,0.286
0.15,0,0.5,"spillover",0.178355680477115,0.252
0.15,0,0.95,"spillover",0.176409934317405,0.294
0.15,0.05,0.2,"spillover",0.178487458956564,0.314
0.15,0.05,0.5,"spillover",0.155338677500352,0.3
0.15,0.05,0.95,"spillover",0.172524360359013,0.284
0.15,0.1,0.2,"spillover",0.165193299703491,0.35
0.15,0.1,0.5,"spillover",0.16521912798863,0.34
0.15,0.1,0.95,"spillover",0.153367771075355,0.336
0.15,0.15,0.2,"spillover",0.151297733837252,0.322
0.15,0.15,0.5,"spillover",0.153427163450755,0.326
0.15,0.15,0.95,"spillover",0.145699837158236,0.398
0.15,0.2,0.2,"spillover",0.145358652881803,0.358
0.15,0.2,0.5,"spillover",0.137552036996255,0.36
0.15,0.2,0.95,"spillover",0.153020128901514,0.392
0.15,0.25,0.2,"spillover",0.131109825841863,0.416
0.15,0.25,0.5,"spillover",0.136222377495652,0.356
0.15,0.25,0.95,"spillover",0.133777158016375,0.386
0.15,0.3,0.2,"spillover",0.122297475780251,0.416
0.15,0.3,0.5,"spillover",0.135503161250558,0.41
0.15,0.3,0.95,"spillover",0.132922525175472,0.42
0.15,0.35,0.2,"spillover",0.117760347541465,0.442
0.15,0.35,0.5,"spillover",0.115491063458731,0.45
0.15,0.35,0.95,"spillover",0.117307507048304,0.418
0.15,0.4,0.2,"spillover",0.110795557247273,0.46
0.15,0.4,0.5,"spillover",0.117198557586194,0.492
0.15,0.4,0.95,"spillover",0.108526632862601,0.484
0.15,0.45,0.2,"spillover",0.106306817588789,0.482
0.15,0.45,0.5,"spillover",0.105169371982948,0.496
0.15,0.45,0.95,"spillover",0.0932655418635064,0.54
0.15,0.5,0.2,"spillover",0.100863481474005,0.566
0.15,0.5,0.5,"spillover",0.0987062398741261,0.522
0.15,0.5,0.95,"spillover",0.0886088646016293,0.566
0.15,0.55,0.2,"spillover",0.0783899969104939,0.564
0.15,0.55,0.5,"spillover",0.0864405220113211,0.588
0.15,0.55,0.95,"spillover",0.0883215850293057,0.546
0.15,0.6,0.2,"spillover",0.0730829241000896,0.638
0.15,0.6,0.5,"spillover",0.0738470961475227,0.638
0.15,0.6,0.95,"spillover",0.0752787643671305,0.604
0.15,0.65,0.2,"spillover",0.0689047693190814,0.634
0.15,0.65,0.5,"spillover",0.0715247142176595,0.666
0.15,0.65,0.95,"spillover",0.0639742505685005,0.652
0.15,0.7,0.2,"spillover",0.0522284103441901,0.706
0.15,0.7,0.5,"spillover",0.0571569264773761,0.71
0.15,0.7,0.95,"spillover",0.0566890713314178,0.714
0.15,0.75,0.2,"spillover",0.0547254828640006,0.71
0.15,0.75,0.5,"spillover",0.0420690447482236,0.738
0.15,0.75,0.95,"spillover",0.0477242705735921,0.742
0.15,0.8,0.2,"spillover",0.0375754460965237,0.794
0.15,0.8,0.5,"spillover",0.04919236558641,0.77
0.15,0.8,0.95,"spillover",0.0382968393890153,0.788
0.15,0.85,0.2,"spillover",0.0280524004616805,0.838
0.15,0.85,0.5,"spillover",0.0291458694433559,0.796
0.15,0.85,0.95,"spillover",0.0280222564763862,0.826
0.15,0.9,0.2,"spillover",0.0217990004157914,0.904
0.15,0.9,0.5,"spillover",0.0156958314676937,0.906
0.15,0.9,0.95,"spillover",0.0205613314595863,0.892
0.15,0.95,0.2,"spillover",0.00776193688441146,0.946
0.15,0.95,0.5,"spillover",0.00805573002367464,0.956
0.15,0.95,0.95,"spillover",0.0102978888660109,0.944
0.15,1,0.2,"spillover",0,1
0.15,1,0.5,"spillover",0,1
0.15,1,0.95,"spillover",0,1
0.2,0,0.2,"spillover",0.173758581348535,0.292
0.2,0,0.5,"spillover",0.177731669029484,0.298
0.2,0,0.95,"spillover",0.168835429402995,0.288
0.2,0.05,0.2,"spillover",0.183070904758614,0.302
0.2,0.05,0.5,"spillover",0.172192729121989,0.34
0.2,0.05,0.95,"spillover",0.17169306357111,0.302
0.2,0.1,0.2,"spillover",0.171747159358436,0.342
0.2,0.1,0.5,"spillover",0.158707885351801,0.322
0.2,0.1,0.95,"spillover",0.166282543374657,0.36
0.2,0.15,0.2,"spillover",0.142896942037707,0.346
0.2,0.15,0.5,"spillover",0.160318119758613,0.312
0.2,0.15,0.95,"spillover",0.160948593132818,0.31
0.2,0.2,0.2,"spillover",0.153241309913943,0.396
0.2,0.2,0.5,"spillover",0.153318681145841,0.382
0.2,0.2,0.95,"spillover",0.141038871278858,0.376
0.2,0.25,0.2,"spillover",0.141908373039655,0.386
0.2,0.25,0.5,"spillover",0.134597835788068,0.39
0.2,0.25,0.95,"spillover",0.142614916909902,0.382
0.2,0.3,0.2,"spillover",0.121295441113029,0.438
0.2,0.3,0.5,"spillover",0.12545257554782,0.43
0.2,0.3,0.95,"spillover",0.135217324277383,0.398
0.2,0.35,0.2,"spillover",0.130115731625663,0.418
0.2,0.35,0.5,"spillover",0.117152821218988,0.422
0.2,0.35,0.95,"spillover",0.134799531161342,0.44
0.2,0.4,0.2,"spillover",0.116573426280072,0.436
0.2,0.4,0.5,"spillover",0.109614780575994,0.492
0.2,0.4,0.95,"spillover",0.10105244252874,0.514
0.2,0.45,0.2,"spillover",0.11501657434503,0.52
0.2,0.45,0.5,"spillover",0.108533964967869,0.514
0.2,0.45,0.95,"spillover",0.110098405201283,0.498
0.2,0.5,0.2,"spillover",0.101367736693843,0.488
0.2,0.5,0.5,"spillover",0.090480641468291,0.552
0.2,0.5,0.95,"spillover",0.0926558628535158,0.492
0.2,0.55,0.2,"spillover",0.087899800354054,0.61
0.2,0.55,0.5,"spillover",0.091920490809518,0.558
0.2,0.55,0.95,"spillover",0.0841808680787958,0.552
0.2,0.6,0.2,"spillover",0.0761306004737511,0.642
0.2,0.6,0.5,"spillover",0.0817299387530924,0.59
0.2,0.6,0.95,"spillover",0.0766075376659515,0.582
0.2,0.65,0.2,"spillover",0.0554514795587597,0.658
0.2,0.65,0.5,"spillover",0.0631292185211823,0.676
0.2,0.65,0.95,"spillover",0.0702159338869531,0.674
0.2,0.7,0.2,"spillover",0.0583195556274134,0.69
0.2,0.7,0.5,"spillover",0.0558444157016485,0.688
0.2,0.7,0.95,"spillover",0.0572105031569216,0.672
0.2,0.75,0.2,"spillover",0.0551820377209616,0.74
0.2,0.75,0.5,"spillover",0.0455212208484971,0.746
0.2,0.75,0.95,"spillover",0.0419162329360914,0.73
0.2,0.8,0.2,"spillover",0.0373965918562451,0.792
0.2,0.8,0.5,"spillover",0.0404717694523807,0.792
0.2,0.8,0.95,"spillover",0.0370007312767866,0.79
0.2,0.85,0.2,"spillover",0.032065920693502,0.828
0.2,0.85,0.5,"spillover",0.0246031288530329,0.83
0.2,0.85,0.95,"spillover",0.0297726435855394,0.852
0.2,0.9,0.2,"spillover",0.0171996915067523,0.902
0.2,0.9,0.5,"spillover",0.0187233606059383,0.906
0.2,0.9,0.95,"spillover",0.0161293992927014,0.902
0.2,0.95,0.2,"spillover",0.00977954813593193,0.946
0.2,0.95,0.5,"spillover",0.00996536525725821,0.95
0.2,0.95,0.95,"spillover",0.0103697597035099,0.954
0.2,1,0.2,"spillover",0,1
0.2,1,0.5,"spillover",0,1
0.2,1,0.95,"spillover",0,1
0.25,0,0.2,"spillover",0.1810763897777,0.276
0.25,0,0.5,"spillover",0.183969947273923,0.264
0.25,0,0.95,"spillover",0.185044416318858,0.316
0.25,0.05,0.2,"spillover",0.160386905041736,0.284
0.25,0.05,0.5,"spillover",0.166013892742343,0.328
0.25,0.05,0.95,"spillover",0.167455102580195,0.312
0.25,0.1,0.2,"spillover",0.171495866768124,0.3
0.25,0.1,0.5,"spillover",0.169477108459006,0.3
0.25,0.1,0.95,"spillover",0.175369094529471,0.314
0.25,0.15,0.2,"spillover",0.159528214389176,0.308
0.25,0.15,0.5,"spillover",0.147199253535474,0.372
0.25,0.15,0.95,"spillover",0.1521227908564,0.37
0.25,0.2,0.2,"spillover",0.151542369655474,0.392
0.25,0.2,0.5,"spillover",0.148238535283101,0.416
0.25,0.2,0.95,"spillover",0.141136028729697,0.388
0.25,0.25,0.2,"spillover",0.137790092496012,0.374
0.25,0.25,0.5,"spillover",0.127837913489503,0.384
0.25,0.25,0.95,"spillover",0.151709779538979,0.36
0.25,0.3,0.2,"spillover",0.122540059088324,0.408
0.25,0.3,0.5,"spillover",0.125686352122503,0.392
0.25,0.3,0.95,"spillover",0.116859518117806,0.404
0.25,0.35,0.2,"spillover",0.11178994639914,0.44
0.25,0.35,0.5,"spillover",0.110412641958661,0.504
0.25,0.35,0.95,"spillover",0.117210468368231,0.472
0.25,0.4,0.2,"spillover",0.124857231263104,0.466
0.25,0.4,0.5,"spillover",0.110749418687593,0.468
0.25,0.4,0.95,"spillover",0.107226936504415,0.508
0.25,0.45,0.2,"spillover",0.103867376570867,0.534
0.25,0.45,0.5,"spillover",0.0886410037660514,0.48
0.25,0.45,0.95,"spillover",0.105216898615808,0.506
0.25,0.5,0.2,"spillover",0.100341087613466,0.548
0.25,0.5,0.5,"spillover",0.103123381750063,0.53
0.25,0.5,0.95,"spillover",0.0989192855515937,0.54
0.25,0.55,0.2,"spillover",0.0862009410827155,0.59
0.25,0.55,0.5,"spillover",0.0828688113297952,0.578
0.25,0.55,0.95,"spillover",0.0788611292565444,0.576
0.25,0.6,0.2,"spillover",0.0729315454564951,0.648
0.25,0.6,0.5,"spillover",0.0800563685499018,0.642
0.25,0.6,0.95,"spillover",0.0796151690234711,0.618
0.25,0.65,0.2,"spillover",0.0696143713081352,0.636
0.25,0.65,0.5,"spillover",0.0723863969015179,0.67
0.25,0.65,0.95,"spillover",0.0749818877147421,0.64
0.25,0.7,0.2,"spillover",0.0650661807246006,0.728
0.25,0.7,0.5,"spillover",0.0545920784833742,0.678
0.25,0.7,0.95,"spillover",0.0562859938573842,0.744
0.25,0.75,0.2,"spillover",0.0500740228425841,0.746
0.25,0.75,0.5,"spillover",0.0417845206646849,0.756
0.25,0.75,0.95,"spillover",0.0509211379789408,0.728
0.25,0.8,0.2,"spillover",0.0343397144348054,0.784
0.25,0.8,0.5,"spillover",0.0441605577950945,0.778
0.25,0.8,0.95,"spillover",0.041312124856405,0.782
0.25,0.85,0.2,"spillover",0.0306263471814666,0.854
0.25,0.85,0.5,"spillover",0.0261872434615804,0.898
0.25,0.85,0.95,"spillover",0.0290061432524808,0.844
0.25,0.9,0.2,"spillover",0.0204787492919544,0.9
0.25,0.9,0.5,"spillover",0.0170254553656734,0.908
0.25,0.9,0.95,"spillover",0.0193013903597781,0.898
0.25,0.95,0.2,"spillover",0.0107359307097071,0.948
0.25,0.95,0.5,"spillover",0.00727590681812612,0.958
0.25,0.95,0.95,"spillover",0.0112856704040667,0.944
0.25,1,0.2,"spillover",0,1
0.25,1,0.5,"spillover",0,1
0.25,1,0.95,"spillover",0,1
0.3,0,0.2,"spillover",0.189380270155685,0.29
0.3,0,0.5,"spillover",0.180536679725714,0.268
0.3,0,0.95,"spillover",0.18396569518554,0.306
0.3,0.05,0.2,"spillover",0.170144176245215,0.286
0.3,0.05,0.5,"spillover",0.166464380405159,0.308
0.3,0.05,0.95,"spillover",0.165098686445376,0.328
0.3,0.1,0.2,"spillover",0.165308553251449,0.306
0.3,0.1,0.5,"spillover",0.151996397353881,0.314
0.3,0.1,0.95,"spillover",0.158250927338735,0.32
0.3,0.15,0.2,"spillover",0.14622855446731,0.346
0.3,0.15,0.5,"spillover",0.17611338458874,0.348
0.3,0.15,0.95,"spillover",0.145232914247573,0.382
0.3,0.2,0.2,"spillover",0.155402255940833,0.38
0.3,0.2,0.5,"spillover",0.147723824969124,0.364
0.3,0.2,0.95,"spillover",0.14880036138797,0.38
0.3,0.25,0.2,"spillover",0.143407069208274,0.364
0.3,0.25,0.5,"spillover",0.15195585341611,0.376
0.3,0.25,0.95,"spillover",0.143566226406318,0.394
0.3,0.3,0.2,"spillover",0.118341366073193,0.42
0.3,0.3,0.5,"spillover",0.119199713225099,0.464
0.3,0.3,0.95,"spillover",0.131299493031769,0.4
0.3,0.35,0.2,"spillover",0.109292481498928,0.464
0.3,0.35,0.5,"spillover",0.125218875285051,0.414
0.3,0.35,0.95,"spillover",0.134200945083973,0.45
0.3,0.4,0.2,"spillover",0.111831158886365,0.494
0.3,0.4,0.5,"spillover",0.110276627507645,0.482
0.3,0.4,0.95,"spillover",0.115768600693482,0.448
0.3,0.45,0.2,"spillover",0.105070812230908,0.55
0.3,0.45,0.5,"spillover",0.105430552824888,0.52
0.3,0.45,0.95,"spillover",0.0986455043827944,0.468
0.3,0.5,0.2,"spillover",0.0912023798320422,0.554
0.3,0.5,0.5,"spillover",0.087995889686817,0.542
0.3,0.5,0.95,"spillover",0.0939098491643153,0.526
0.3,0.55,0.2,"spillover",0.0807189304721974,0.598
0.3,0.55,0.5,"spillover",0.0962047200020078,0.592
0.3,0.55,0.95,"spillover",0.0860260772595143,0.564
0.3,0.6,0.2,"spillover",0.0757768806431974,0.634
0.3,0.6,0.5,"spillover",0.0726759817522993,0.666
0.3,0.6,0.95,"spillover",0.0654627381539664,0.658
0.3,0.65,0.2,"spillover",0.0703036369481723,0.638
0.3,0.65,0.5,"spillover",0.0673699785115356,0.658
0.3,0.65,0.95,"spillover",0.0788096830185926,0.664
0.3,0.7,0.2,"spillover",0.0536994493432462,0.724
0.3,0.7,0.5,"spillover",0.0530112336191553,0.698
0.3,0.7,0.95,"spillover",0.0581426285217817,0.69
0.3,0.75,0.2,"spillover",0.0400520617960068,0.736
0.3,0.75,0.5,"spillover",0.0424591307802789,0.736
0.3,0.75,0.95,"spillover",0.0483409823610254,0.748
0.3,0.8,0.2,"spillover",0.0331454138365458,0.81
0.3,0.8,0.5,"spillover",0.0371610328464174,0.752
0.3,0.8,0.95,"spillover",0.0339189264476081,0.794
0.3,0.85,0.2,"spillover",0.0257038239146057,0.806
0.3,0.85,0.5,"spillover",0.033281899920335,0.844
0.3,0.85,0.95,"spillover",0.0245115079109991,0.826
0.3,0.9,0.2,"spillover",0.0216174837281226,0.886
0.3,0.9,0.5,"spillover",0.0184814346938043,0.914
0.3,0.9,0.95,"spillover",0.0257476460758944,0.896
0.3,0.95,0.2,"spillover",0.00989760648519076,0.954
0.3,0.95,0.5,"spillover",0.0116204151213319,0.96
0.3,0.95,0.95,"spillover",0.00984080015683306,0.96
0.3,1,0.2,"spillover",0,1
0.3,1,0.5,"spillover",0,1
0.3,1,0.95,"spillover",0,1
0.35,0,0.2,"spillover",0.176971259188289,0.268
0.35,0,0.5,"spillover",0.190028288934715,0.284
0.35,0,0.95,"spillover",0.17976727379908,0.29
0.35,0.05,0.2,"spillover",0.168293239939592,0.302
0.35,0.05,0.5,"spillover",0.173493697217881,0.306
0.35,0.05,0.95,"spillover",0.169222135981136,0.312
0.35,0.1,0.2,"spillover",0.160559088144956,0.33
0.35,0.1,0.5,"spillover",0.159333841254438,0.308
0.35,0.1,0.95,"spillover",0.165616764077469,0.32
0.35,0.15,0.2,"spillover",0.157422783219184,0.326
0.35,0.15,0.5,"spillover",0.155805673142496,0.358
0.35,0.15,0.95,"spillover",0.154817376096482,0.36
0.35,0.2,0.2,"spillover",0.149872325130543,0.368
0.35,0.2,0.5,"spillover",0.140692936403743,0.382
0.35,0.2,0.95,"spillover",0.151426530904938,0.348
0.35,0.25,0.2,"spillover",0.146762801617778,0.374
0.35,0.25,0.5,"spillover",0.136163707300508,0.412
0.35,0.25,0.95,"spillover",0.135841523941364,0.368
0.35,0.3,0.2,"spillover",0.116851633297201,0.416
0.35,0.3,0.5,"spillover",0.13889188325817,0.398
0.35,0.3,0.95,"spillover",0.128787114069338,0.418
0.35,0.35,0.2,"spillover",0.126578865298525,0.476
0.35,0.35,0.5,"spillover",0.117145432690055,0.46
0.35,0.35,0.95,"spillover",0.114102200451053,0.438
0.35,0.4,0.2,"spillover",0.112318134611199,0.502
0.35,0.4,0.5,"spillover",0.107664478059848,0.49
0.35,0.4,0.95,"spillover",0.105670284255017,0.49
0.35,0.45,0.2,"spillover",0.0954176603300415,0.524
0.35,0.45,0.5,"spillover",0.106552765807484,0.478
0.35,0.45,0.95,"spillover",0.102875502796477,0.55
0.35,0.5,0.2,"spillover",0.0982285421608584,0.526
0.35,0.5,0.5,"spillover",0.096555946276234,0.544
0.35,0.5,0.95,"spillover",0.0957636679468181,0.548
0.35,0.55,0.2,"spillover",0.0827943722636935,0.542
0.35,0.55,0.5,"spillover",0.0845704648971027,0.544
0.35,0.55,0.95,"spillover",0.0760801397739425,0.578
0.35,0.6,0.2,"spillover",0.072303039939726,0.642
0.35,0.6,0.5,"spillover",0.0721974941929367,0.606
0.35,0.6,0.95,"spillover",0.0740514480332703,0.654
0.35,0.65,0.2,"spillover",0.0648003886887064,0.656
0.35,0.65,0.5,"spillover",0.0640231037156503,0.69
0.35,0.65,0.95,"spillover",0.057826116052176,0.686
0.35,0.7,0.2,"spillover",0.0538900607893313,0.702
0.35,0.7,0.5,"spillover",0.0608695600008638,0.708
0.35,0.7,0.95,"spillover",0.0544196641347128,0.678
