"p1_red","farm_red","pct_hunt","scenario","mean_prev","fadeout"
0.35,0.35,0.5,"spillover",7.03216904238752e-05,1
0.35,0.35,0.95,"spillover",0.000113042541906071,0.994
0.35,0.4,0.2,"spillover",6.81675656209346e-05,0.996
0.35,0.4,0.5,"spillover",8.17251472345399e-05,0.992
0.35,0.4,0.95,"spillover",5.88346403272389e-05,0.998
0.35,0.45,0.2,"spillover",3.13410843583103e-05,0.998
0.35,0.45,0.5,"spillover",5.93514044437144e-05,0.998
0.35,0.45,0.95,"spillover",7.61291961586545e-05,1
0.35,0.5,0.2,"spillover",3.14504222036097e-05,0.996
0.35,0.5,0.5,"spillover",4.81695526738556e-05,0.994
0.35,0.5,0.95,"spillover",4.3129173000728e-05,1
0.35,0.55,0.2,"spillover",5.38894386552306e-05,1
0.35,0.55,0.5,"spillover",2.14813483277433e-05,0.998
0.35,0.55,0.95,"spillover",4.93904179220774e-05,0.996
0.35,0.6,0.2,"spillover",3.20743716654225e-05,1
0.35,0.6,0.5,"spillover",4.8565270869644e-05,1
0.35,0.6,0.95,"spillover",4.18298319132272e-05,1
0.35,0.65,0.2,"spillover",4.35890948193751e-05,0.998
0.35,0.65,0.5,"spillover",4.7980361677244e-05,0.996
0.35,0.65,0.95,"spillover",2.65487472518794e-05,0.998
0.35,0.7,0.2,"spillover",3.16314381661997e-05,0.998
0.35,0.7,0.5,"spillover",3.22465825403358e-05,0.998
0.35,0.7,0.95,"spillover",3.25495755539912e-05,1
0.35,0.75,0.2,"spillover",2.71146640385777e-05,0.998
0.35,0.75,0.5,"spillover",2.1093009383355e-05,0.998
0.35,0.75,0.95,"spillover",1.59483951960897e-05,1
0.35,0.8,0.2,"spillover",1.05126469491221e-05,1
0.35,0.8,0.5,"spillover",0,1
0.35,0.8,0.95,"spillover",3.17992092654769e-05,1
0.35,0.85,0.2,"spillover",1.59127804014168e-05,1
0.35,0.85,0.5,"spillover",1.61796988694003e-05,1
0.35,0.85,0.95,"spillover",1.08006471642835e-05,1
0.35,0.9,0.2,"spillover",1.66672689797977e-05,1
0.35,0.9,0.5,"spillover",1.05133731211317e-05,1
0.35,0.9,0.95,"spillover",1.03095522784642e-05,1
0.35,0.95,0.2,"spillover",5.20833333333333e-06,1
0.35,0.95,0.5,"spillover",5.12820512820513e-06,1
0.35,0.95,0.95,"spillover",0,1
0.35,1,0.2,"spillover",0,1
0.35,1,0.5,"spillover",0,1
0.35,1,0.95,"spillover",0,1
0.4,0,0.2,"spillover",0.000124007892904138,0.996
0.4,0,0.5,"spillover",8.54260348883329e-05,1
0.4,0,0.95,"spillover",5.84264846687593e-05,0.998
0.4,0.05,0.2,"spillover",8.59987374896055e-05,0.994
0.4,0.05,0.5,"spillover",0.000123367243271258,0.998
0.4,0.05,0.95,"spillover",0.000132906553874788,0.994
0.4,0.1,0.2,"spillover",7.94403912292062e-05,0.998
0.4,0.1,0.5,"spillover",0.000101559159558074,0.998
0.4,0.1,0.95,"spillover",0.000139079841865465,0.99
0.4,0.15,0.2,"spillover",7.46680911671047e-05,0.998
0.4,0.15,0.5,"spillover",0.000100761646981885,0.994
0.4,0.15,0.95,"spillover",8.51775617079246e-05,1
0.4,0.2,0.2,"spillover",8.60217144080995e-05,0.994
0.4,0.2,0.5,"spillover",9.61028423544878e-05,0.996
0.4,0.2,0.95,"spillover",8.03204604930804e-05,0.998
0.4,0.25,0.2,"spillover",0.000100925111906095,0.996
0.4,0.25,0.5,"spillover",9.55285766267607e-05,0.998
0.4,0.25,0.95,"spillover",4.25791123708962e-05,0.996
0.4,0.3,0.2,"spillover",8.48793544627257e-05,0.998
0.4,0.3,0.5,"spillover",5.92208842855454e-05,0.998
0.4,0.3,0.95,"spillover",8.83604666482313e-05,1
0.4,0.35,0.2,"spillover",6.77404909257642e-05,1
0.4,0.35,0.5,"spillover",7.95139386853106e-05,1
0.4,0.35,0.95,"spillover",4.82331179825531e-05,0.994
0.4,0.4,0.2,"spillover",5.93490539590033e-05,0.998
0.4,0.4,0.5,"spillover",4.28772209586787e-05,0.998
0.4,0.4,0.95,"spillover",3.65470592525446e-05,0.996
0.4,0.45,0.2,"spillover",7.46310624536778e-05,1
0.4,0.45,0.5,"spillover",8.0411468761988e-05,0.996
0.4,0.45,0.95,"spillover",3.1903909799822e-05,1
0.4,0.5,0.2,"spillover",4.79037156754182e-05,1
0.4,0.5,0.5,"spillover",6.93512601098447e-05,0.994
0.4,0.5,0.95,"spillover",6.46338971120812e-05,1
0.4,0.55,0.2,"spillover",4.34854226905281e-05,1
0.4,0.55,0.5,"spillover",2.67859049052182e-05,1
0.4,0.55,0.95,"spillover",4.22017077643479e-05,0.998
0.4,0.6,0.2,"spillover",3.70515874744195e-05,0.998
0.4,0.6,0.5,"spillover",2.73075403433096e-05,0.998
0.4,0.6,0.95,"spillover",3.23856207829755e-05,1
0.4,0.65,0.2,"spillover",3.6942475076032e-05,1
0.4,0.65,0.5,"spillover",4.28690302128542e-05,1
0.4,0.65,0.95,"spillover",3.2904877191066e-05,1
0.4,0.7,0.2,"spillover",3.71903492872481e-05,0.998
0.4,0.7,0.5,"spillover",2.10312499537563e-05,1
0.4,0.7,0.95,"spillover",2.14288067312375e-05,0.998
0.4,0.75,0.2,"spillover",4.17880386711897e-05,0.994
0.4,0.75,0.5,"spillover",3.62904413944621e-05,1
0.4,0.75,0.95,"spillover",1.10345037517313e-05,0.998
0.4,0.8,0.2,"spillover",0,1
0.4,0.8,0.5,"spillover",1.57587841614322e-05,1
0.4,0.8,0.95,"spillover",1.57721891122424e-05,1
0.4,0.85,0.2,"spillover",1.61878656615816e-05,1
0.4,0.85,0.5,"spillover",5.42005420054201e-06,1
0.4,0.85,0.95,"spillover",2.1437640790231e-05,1
0.4,0.9,0.2,"spillover",2.70452973145274e-05,0.998
0.4,0.9,0.5,"spillover",2.15482120270571e-05,1
0.4,0.9,0.95,"spillover",3.15895423845877e-05,1
0.4,0.95,0.2,"spillover",1.53979505679944e-05,1
0.4,0.95,0.5,"spillover",5.54016620498615e-06,1
0.4,0.95,0.95,"spillover",0,1
0.4,1,0.2,"spillover",0,1
0.4,1,0.5,"spillover",0,1
0.4,1,0.95,"spillover",0,1
0.45,0,0.2,"spillover",0.000171290117131728,0.992
0.45,0,0.5,"spillover",7.01303450067241e-05,0.996
0.45,0,0.95,"spillover",6.92536483763533e-05,1
0.45,0.05,0.2,"spillover",0.000128967937443072,0.996
0.45,0.05,0.5,"spillover",6.97697345267006e-05,1
0.45,0.05,0.95,"spillover",0.000144903269689432,0.996
0.45,0.1,0.2,"spillover",0.000118531866918804,1
0.45,0.1,0.5,"spillover",8.6382366105545e-05,0.998
0.45,0.1,0.95,"spillover",4.84248997117294e-05,0.996
0.45,0.15,0.2,"spillover",0.000106802381452288,0.996
0.45,0.15,0.5,"spillover",8.9661150638738e-05,0.996
0.45,0.15,0.95,"spillover",0.000111035382227464,0.996
0.45,0.2,0.2,"spillover",0.000111885731292235,0.994
0.45,0.2,0.5,"spillover",4.73100877389346e-05,0.998
0.45,0.2,0.95,"spillover",7.54756775356124e-05,0.998
0.45,0.25,0.2,"spillover",6.3338007753143e-05,0.998
0.45,0.25,0.5,"spillover",0.000105448157098123,0.992
0.45,0.25,0.95,"spillover",8.04777374101585e-05,0.998
0.45,0.3,0.2,"spillover",9.158903111774e-05,0.998
0.45,0.3,0.5,"spillover",4.83576348030718e-05,0.996
0.45,0.3,0.95,"spillover",5.86001506843898e-05,1
0.45,0.35,0.2,"spillover",8.05204610952763e-05,1
0.45,0.35,0.5,"spillover",5.38379962001003e-05,0.998
0.45,0.35,0.95,"spillover",0.000112933143692927,0.998
0.45,0.4,0.2,"spillover",4.24620125100529e-05,1
0.45,0.4,0.5,"spillover",3.73708860632753e-05,0.998
0.45,0.4,0.95,"spillover",7.37575874262094e-05,0.994
0.45,0.45,0.2,"spillover",4.25339564314962e-05,1
0.45,0.45,0.5,"spillover",3.33074613751875e-05,1
0.45,0.45,0.95,"spillover",7.51522383621623e-05,1
0.45,0.5,0.2,"spillover",6.44874638568488e-05,0.994
0.45,0.5,0.5,"spillover",2.15123692879899e-05,1
0.45,0.5,0.95,"spillover",5.26000734432412e-05,1
0.45,0.55,0.2,"spillover",5.31830313429586e-05,1
0.45,0.55,0.5,"spillover",5.77549232230355e-05,1
0.45,0.55,0.95,"spillover",5.85604423010345e-05,0.998
0.45,0.6,0.2,"spillover",2.15497068279411e-05,1
0.45,0.6,0.5,"spillover",2.07067838852646e-05,1
0.45,0.6,0.95,"spillover",3.76978167032461e-05,1
0.45,0.65,0.2,"spillover",2.117975780973e-05,1
0.45,0.65,0.5,"spillover",4.28748128993205e-05,1
0.45,0.65,0.95,"spillover",4.8164037657096e-05,0.998
0.45,0.7,0.2,"spillover",3.7532879801663e-05,0.998
0.45,0.7,0.5,"spillover",4.28245418594455e-05,1
0.45,0.7,0.95,"spillover",3.13784657898539e-05,0.998
0.45,0.75,0.2,"spillover",2.64189367836112e-05,0.998
0.45,0.75,0.5,"spillover",3.20598383809437e-05,0.998
0.45,0.75,0.95,"spillover",6.50784526648692e-05,0.994
0.45,0.8,0.2,"spillover",3.74123517368133e-05,1
0.45,0.8,0.5,"spillover",4.24948485141077e-05,0.998
0.45,0.8,0.95,"spillover",1.06401794115358e-05,1
0.45,0.85,0.2,"spillover",5.4945054945055e-06,1
0.45,0.85,0.5,"spillover",2.13442140030862e-05,1
0.45,0.85,0.95,"spillover",2.11731406225507e-05,0.998
0.45,0.9,0.2,"spillover",5.16795865633075e-06,1
0.45,0.9,0.5,"spillover",0,1
0.45,0.9,0.95,"spillover",1.5781567586343e-05,1
0.45,0.95,0.2,"spillover",1.09903381642512e-05,1
0.45,0.95,0.5,"spillover",0,1
0.45,0.95,0.95,"spillover",0,1
0.45,1,0.2,"spillover",0,1
0.45,1,0.5,"spillover",0,1
0.45,1,0.95,"spillover",0,1
0.5,0,0.2,"spillover",0.000109284535095647,0.994
0.5,0,0.5,"spillover",0.000132634634936989,0.994
0.5,0,0.95,"spillover",0.000181229291050548,0.992
0.5,0.05,0.2,"spillover",8.53312086195316e-05,1
0.5,0.05,0.5,"spillover",0.000128185692105244,0.998
0.5,0.05,0.95,"spillover",0.000112631622536791,0.996
0.5,0.1,0.2,"spillover",0.000106933683545524,0.998
0.5,0.1,0.5,"spillover",7.48261652811257e-05,0.998
0.5,0.1,0.95,"spillover",8.06459363946862e-05,0.996
0.5,0.15,0.2,"spillover",0.000111399198892317,0.992
0.5,0.15,0.5,"spillover",9.12256819442381e-05,1
0.5,0.15,0.95,"spillover",9.6861979804756e-05,0.994
0.5,0.2,0.2,"spillover",9.49842650642518e-05,0.998
0.5,0.2,0.5,"spillover",0.000106872887143473,0.998
0.5,0.2,0.95,"spillover",7.69385585411186e-05,0.994
0.5,0.25,0.2,"spillover",0.00012215794649089,0.992
0.5,0.25,0.5,"spillover",4.81730804374458e-05,1
0.5,0.25,0.95,"spillover",0.00014054180255345,0.996
0.5,0.3,0.2,"spillover",6.48728974445032e-05,1
0.5,0.3,0.5,"spillover",6.35468176851444e-05,0.998
0.5,0.3,0.95,"spillover",7.47250102671923e-05,0.996
0.5,0.35,0.2,"spillover",5.36531430515388e-05,0.998
0.5,0.35,0.5,"spillover",7.02495283574236e-05,0.998
0.5,0.35,0.95,"spillover",8.02322391817958e-05,0.998
0.5,0.4,0.2,"spillover",7.8746419040808e-05,0.998
0.5,0.4,0.5,"spillover",7.012169186855e-05,0.998
0.5,0.4,0.95,"spillover",0.000101602785749535,0.994
0.5,0.45,0.2,"spillover",6.47013090060418e-05,1
0.5,0.45,0.5,"spillover",5.31747756250825e-05,1
0.5,0.45,0.95,"spillover",8.53496934210708e-05,0.994
0.5,0.5,0.2,"spillover",4.30645774249724e-05,1
0.5,0.5,0.5,"spillover",7.56693295583171e-05,0.996
0.5,0.5,0.95,"spillover",5.21959882256028e-05,0.996
0.5,0.55,0.2,"spillover",1.61802095966773e-05,0.998
0.5,0.55,0.5,"spillover",3.67659315915817e-05,0.994
0.5,0.55,0.95,"spillover",3.18688230866418e-05,1
0.5,0.6,0.2,"spillover",5.34263331795481e-05,0.994
0.5,0.6,0.5,"spillover",3.1851045269438e-05,0.998
0.5,0.6,0.95,"spillover",7.53393664205395e-05,0.998
0.5,0.65,0.2,"spillover",4.27958322894889e-05,0.998
0.5,0.65,0.5,"spillover",4.75174972958077e-05,1
0.5,0.65,0.95,"spillover",4.70207639027099e-05,0.998
0.5,0.7,0.2,"spillover",1.13008778930567e-05,1
0.5,0.7,0.5,"spillover",2.64168937775398e-05,1
0.5,0.7,0.95,"spillover",4.86870926570142e-05,0.998
0.5,0.75,0.2,"spillover",3.74686393837838e-05,1
0.5,0.75,0.5,"spillover",4.73394191932606e-05,0.996
0.5,0.75,0.95,"spillover",3.24805704320213e-05,0.998
0.5,0.8,0.2,"spillover",2.09265911177781e-05,1
0.5,0.8,0.5,"spillover",2.13248409656192e-05,1
0.5,0.8,0.95,"spillover",2.12118946344079e-05,0.996
0.5,0.85,0.2,"spillover",1.05960450788037e-05,0.998
0.5,0.85,0.5,"spillover",1.58617752775098e-05,1
0.5,0.85,0.95,"spillover",2.09291683934245e-05,0.998
0.5,0.9,0.2,"spillover",1.52987654818443e-05,1
0.5,0.9,0.5,"spillover",0,1
0.5,0.9,0.95,"spillover",1.5544529946471e-05,1
0.5,0.95,0.2,"spillover",4.92610837438424e-06,1
0.5,0.95,0.5,"spillover",2.15762997315738e-05,1
0.5,0.95,0.95,"spillover",0,1
0.5,1,0.2,"spillover",0,1
0.5,1,0.5,"spillover",0,1
0.5,1,0.95,"spillover",0,1
0.55,0,0.2,"spillover",0.000112586336636615,0.994
0.55,0,0.5,"spillover",0.000133909194630267,0.998
0.55,0,0.95,"spillover",6.93642588963628e-05,0.996
0.55,0.05,0.2,"spillover",0.000122392260498328,0.994
0.55,0.05,0.5,"spillover",0.000145365036276414,0.992
0.55,0.05,0.95,"spillover",7.01217673605632e-05,1
0.55,0.1,0.2,"spillover",8.0027801826001e-05,1
0.55,0.1,0.5,"spillover",7.50907481837763e-05,0.998
0.55,0.1,0.95,"spillover",0.000132915536394449,0.994
0.55,0.15,0.2,"spillover",7.99216021125134e-05,0.998
0.55,0.15,0.5,"spillover",6.3008843359883e-05,0.998
0.55,0.15,0.95,"spillover",0.000102154176552348,0.998
0.55,0.2,0.2,"spillover",0.000111924565286476,0.992
0.55,0.2,0.5,"spillover",9.56461121974534e-05,1
0.55,0.2,0.95,"spillover",0.000102649375804343,0.996
0.55,0.25,0.2,"spillover",0.000123651406990964,0.992
0.55,0.25,0.5,"spillover",7.10086155942713e-05,0.998
0.55,0.25,0.95,"spillover",9.72525047180049e-05,0.994
0.55,0.3,0.2,"spillover",9.08224072026823e-05,0.998
0.55,0.3,0.5,"spillover",0.000121181621595426,0.998
0.55,0.3,0.95,"spillover",7.4491076896093e-05,0.996
0.55,0.35,0.2,"spillover",7.43761707732845e-05,1
0.55,0.35,0.5,"spillover",2.66390577153357e-05,0.998
0.55,0.35,0.95,"spillover",6.88205013984097e-05,0.996
0.55,0.4,0.2,"spillover",4.21998192805772e-05,0.998
0.55,0.4,0.5,"spillover",6.27867930646628e-05,0.998
0.55,0.4,0.95,"spillover",4.27432027847583e-05,0.998
0.55,0.45,0.2,"spillover",5.8466367066804e-05,0.996
0.55,0.45,0.5,"spillover",4.26969909975966e-05,1
0.55,0.45,0.95,"spillover",4.82188282787178e-05,1
0.55,0.5,0.2,"spillover",3.2432398890503e-05,0.998
0.55,0.5,0.5,"spillover",4.80242752237115e-05,0.998
0.55,0.5,0.95,"spillover",4.25236718835069e-05,0.998
0.55,0.55,0.2,"spillover",5.30745720513922e-05,0.998
0.55,0.55,0.5,"spillover",5.37444994972194e-05,0.998
0.55,0.55,0.95,"spillover",6.92969128130155e-05,0.996
0.55,0.6,0.2,"spillover",2.6938017190682e-05,1
0.55,0.6,0.5,"spillover",7.12774669220391e-05,0.998
0.55,0.6,0.95,"spillover",2.1464568292119e-05,1
0.55,0.65,0.2,"spillover",3.19544171040661e-05,0.998
0.55,0.65,0.5,"spillover",2.68787757466142e-05,1
0.55,0.65,0.95,"spillover",1.5438502894236e-05,1
0.55,0.7,0.2,"spillover",4.2234064981529e-05,1
0.55,0.7,0.5,"spillover",3.76877254190855e-05,1
0.55,0.7,0.95,"spillover",1.62824675460842e-05,1
0.55,0.75,0.2,"spillover",2.71631899700112e-05,0.998
0.55,0.75,0.5,"spillover",4.22614535263743e-05,1
0.55,0.75,0.95,"spillover",4.24852110168921e-05,0.998
0.55,0.8,0.2,"spillover",2.06450820790202e-05,1
0.55,0.8,0.5,"spillover",2.10272470456718e-05,1
0.55,0.8,0.95,"spillover",2.12558836364263e-05,1
0.55,0.85,0.2,"spillover",1.0391363022942e-05,1
0.55,0.85,0.5,"spillover",1.03711167086482e-05,1
0.55,0.85,0.95,"spillover",1.07808118936699e-05,1
0.55,0.9,0.2,"spillover",1.58092843592815e-05,1
0.55,0.9,0.5,"spillover",0,1
0.55,0.9,0.95,"spillover",0,1
0.55,0.95,0.2,"spillover",5.33333333333333e-06,1
0.55,0.95,0.5,"spillover",0,1
0.55,0.95,0.95,"spillover",0,1
0.55,1,0.2,"spillover",0,1
0.55,1,0.5,"spillover",0,1
0.55,1,0.95,"spillover",0,1
0.6,0,0.2,"spillover",9.05204593462224e-05,1
0.6,0,0.5,"spillover",0.000179931174709218,0.998
0.6,0,0.95,"spillover",0.000113417083434677,0.996
0.6,0.05,0.2,"spillover",6.35529272240016e-05,1
0.6,0.05,0.5,"spillover",4.64234088462278e-05,0.994
0.6,0.05,0.95,"spillover",0.000136111402492036,0.998
0.6,0.1,0.2,"spillover",9.19915119003889e-05,0.994
0.6,0.1,0.5,"spillover",0.000110835260397652,0.994
0.6,0.1,0.95,"spillover",7.08973704035494e-05,0.998
0.6,0.15,0.2,"spillover",7.44266675812669e-05,0.996
0.6,0.15,0.5,"spillover",7.46601594502056e-05,0.998
0.6,0.15,0.95,"spillover",9.15384609536687e-05,0.996
0.6,0.2,0.2,"spillover",0.000121834843387036,0.998
0.6,0.2,0.5,"spillover",8.52173424392947e-05,0.996
0.6,0.2,0.95,"spillover",8.59487123463566e-05,0.998
0.6,0.25,0.2,"spillover",5.87330571309438e-05,0.998
0.6,0.25,0.5,"spillover",8.71110041823805e-05,0.994
0.6,0.25,0.95,"spillover",3.78481202353689e-05,1
0.6,0.3,0.2,"spillover",5.85436884052928e-05,0.998
0.6,0.3,0.5,"spillover",8.60945271878532e-05,0.998
0.6,0.3,0.95,"spillover",0.000105174948347749,0.994
0.6,0.35,0.2,"spillover",4.29414069338748e-05,0.998
0.6,0.35,0.5,"spillover",8.565012073555e-05,0.998
0.6,0.35,0.95,"spillover",6.95933165238614e-05,0.998
0.6,0.4,0.2,"spillover",3.14702829354976e-05,1
0.6,0.4,0.5,"spillover",5.90844522420816e-05,0.998
0.6,0.4,0.95,"spillover",6.91997455799434e-05,0.996
0.6,0.45,0.2,"spillover",9.6813939814063e-05,0.996
0.6,0.45,0.5,"spillover",8.50187950542479e-05,0.998
0.6,0.45,0.95,"spillover",3.73606453374894e-05,1
0.6,0.5,0.2,"spillover",4.28015076844072e-05,1
0.6,0.5,0.5,"spillover",6.38009973570518e-05,0.994
0.6,0.5,0.95,"spillover",0.000107744429010569,0.994
0.6,0.55,0.2,"spillover",6.36592357742701e-05,0.994
0.6,0.55,0.5,"spillover",2.18665761793688e-05,1
0.6,0.55,0.95,"spillover",4.21131691410384e-05,0.998
0.6,0.6,0.2,"spillover",3.24390569083113e-05,0.998
0.6,0.6,0.5,"spillover",4.7297302835906e-05,0.998
0.6,0.6,0.95,"spillover",3.73520038320313e-05,0.996
0.6,0.65,0.2,"spillover",4.69097446267826e-05,1
0.6,0.65,0.5,"spillover",4.83404620667792e-05,1
0.6,0.65,0.95,"spillover",2.0964987944759e-05,1
0.6,0.7,0.2,"spillover",1.58953197196731e-05,0.998
0.6,0.7,0.5,"spillover",4.29249959505032e-05,1
0.6,0.7,0.95,"spillover",4.76655873711861e-05,0.994
0.6,0.75,0.2,"spillover",4.79874274988975e-05,0.994
0.6,0.75,0.5,"spillover",2.6718066542933e-05,0.998
0.6,0.75,0.95,"spillover",5.249343832021e-06,1
0.6,0.8,0.2,"spillover",3.12259227970151e-05,1
0.6,0.8,0.5,"spillover",5.42005420054201e-06,1
0.6,0.8,0.95,"spillover",2.08857528615329e-05,0.998
0.6,0.85,0.2,"spillover",1.08766233766234e-05,1
0.6,0.85,0.5,"spillover",3.12802379074349e-05,1
0.6,0.85,0.95,"spillover",1.09336077922465e-05,1
0.6,0.9,0.2,"spillover",1.05733640617362e-05,1
0.6,0.9,0.5,"spillover",5.15463917525773e-06,1
0.6,0.9,0.95,"spillover",0,1
0.6,0.95,0.2,"spillover",5.31914893617021e-06,1
0.6,0.95,0.5,"spillover",0,1
0.6,0.95,0.95,"spillover",1.08549966860594e-05,1
0.6,1,0.2,"spillover",0,1
0.6,1,0.5,"spillover",0,1
0.6,1,0.95,"spillover",0,1
0.65,0,0.2,"spillover",0.000110671548403248,0.998
0.65,0,0.5,"spillover",5.93953899413956e-05,0.996
0.65,0,0.95,"spillover",0.000101711227026809,0.992
0.65,0.05,0.2,"spillover",0.000105014086740093,0.998
0.65,0.05,0.5,"spillover",8.06231392735655e-05,1
0.65,0.05,0.95,"spillover",7.99279945846684e-05,0.998
0.65,0.1,0.2,"spillover",0.000107862229528647,0.996
0.65,0.1,0.5,"spillover",0.00010118304250116,0.992
0.65,0.1,0.95,"spillover",0.00013425969307226,0.994
0.65,0.15,0.2,"spillover",7.53629722059601e-05,0.992
0.65,0.15,0.5,"spillover",0.000101628387431443,0.994
0.65,0.15,0.95,"spillover",7.48251798051364e-05,0.996
0.65,0.2,0.2,"spillover",6.3889836996613e-05,0.998
0.65,0.2,0.5,"spillover",6.99879458062165e-05,1
0.65,0.2,0.95,"spillover",7.82360623373673e-05,0.994
0.65,0.25,0.2,"spillover",7.38756743670893e-05,1
0.65,0.25,0.5,"spillover",8.64828616415156e-05,0.996
0.65,0.25,0.95,"spillover",0.000102066604079083,0.996
0.65,0.3,0.2,"spillover",7.5665114782177e-05,1
0.65,0.3,0.5,"spillover",7.40066272328298e-05,0.996
0.65,0.3,0.95,"spillover",9.22637348207927e-05,1
0.65,0.35,0.2,"spillover",9.66761393842834e-05,0.998
0.65,0.35,0.5,"spillover",9.01222514387665e-05,0.994
0.65,0.35,0.95,"spillover",3.27207774545882e-05,1
0.65,0.4,0.2,"spillover",8.48255212119877e-05,0.992
0.65,0.4,0.5,"spillover",3.15059404968887e-05,1
0.65,0.4,0.95,"spillover",9.32293336418286e-05,0.996
0.65,0.45,0.2,"spillover",4.30770313677053e-05,0.996
0.65,0.45,0.5,"spillover",5.85953969548472e-05,0.998
0.65,0.45,0.95,"spillover",7.06348216960143e-05,1
0.65,0.5,0.2,"spillover",4.41027687243019e-05,0.998
0.65,0.5,0.5,"spillover",4.34446532536794e-05,0.998
0.65,0.5,0.95,"spillover",5.82955932439117e-05,1
0.65,0.55,0.2,"spillover",3.13272234588149e-05,1
0.65,0.55,0.5,"spillover",4.16281336559461e-05,0.998
0.65,0.55,0.95,"spillover",5.85459056148399e-05,0.998
0.65,0.6,0.2,"spillover",5.92206634647642e-05,0.996
0.65,0.6,0.5,"spillover",8.56671791181548e-05,0.994
0.65,0.6,0.95,"spillover",4.75533505799845e-05,0.996
0.65,0.65,0.2,"spillover",2.66747340357323e-05,0.998
0.65,0.65,0.5,"spillover",7.0026164191137e-05,0.996
0.65,0.65,0.95,"spillover",2.25528486892209e-05,1
0.65,0.7,0.2,"spillover",2.66202010390764e-05,0.998
0.65,0.7,0.5,"spillover",3.16169056588055e-05,0.998
0.65,0.7,0.95,"spillover",4.37367237856645e-05,0.998
0.65,0.75,0.2,"spillover",1.60801462688255e-05,0.998
0.65,0.75,0.5,"spillover",3.75359685763232e-05,1
0.65,0.75,0.95,"spillover",2.67463077780398e-05,0.998
0.65,0.8,0.2,"spillover",1.56715665140967e-05,1
0.65,0.8,0.5,"spillover",1.55702636282395e-05,1
0.65,0.8,0.95,"spillover",1.07138247063379e-05,1
0.65,0.85,0.2,"spillover",1.0630938430913e-05,1
0.65,0.85,0.5,"spillover",1.56010671378633e-05,0.998
0.65,0.85,0.95,"spillover",4.8661800486618e-06,1
0.65,0.9,0.2,"spillover",5.10204081632653e-06,1
0.65,0.9,0.5,"spillover",1.59629211368342e-05,1
0.65,0.9,0.95,"spillover",0,1
0.65,0.95,0.2,"spillover",0,1
0.65,0.95,0.5,"spillover",5.47945205479452e-06,1
0.65,0.95,0.95,"spillover",1.06948053802439e-05,0.998
0.65,1,0.2,"spillover",0,1
0.65,1,0.5,"spillover",0,1
0.65,1,0.95,"spillover",0,1
0.7,0,0.2,"spillover",0.000116928515384037,0.996
0.7,0,0.5,"spillover",0.000150754786486105,0.996
0.7,0,0.95,"spillover",0.000102715657693862,0.994
0.7,0.05,0.2,"spillover",9.75981144708833e-05,0.996
0.7,0.05,0.5,"spillover",0.000117190660499773,0.996
0.7,0.05,0.95,"spillover",7.96678476276393e-05,1
0.7,0.1,0.2,"spillover",0.000112163303089539,0.998
0.7,0.1,0.5,"spillover",0.00011177137389446,0.994
0.7,0.1,0.95,"spillover",0.000122361339764559,0.996
0.7,0.15,0.2,"spillover",0.000105966944898932,1
0.7,0.15,0.5,"spillover",7.64890169431372e-05,0.996
0.7,0.15,0.95,"spillover",0.000121827046408477,0.998
0.7,0.2,0.2,"spillover",8.56382751957753e-05,0.996
0.7,0.2,0.5,"spillover",8.58944118937504e-05,0.996
0.7,0.2,0.95,"spillover",0.000106816056222185,0.998
0.7,0.25,0.2,"spillover",9.80404534426367e-05,0.994
0.7,0.25,0.5,"spillover",8.10940116409295e-05,1
0.7,0.25,0.95,"spillover",7.50992897923378e-05,0.994
0.7,0.3,0.2,"spillover",9.11854089438219e-05,1
0.7,0.3,0.5,"spillover",0.000100732823412958,0.998
0.7,0.3,0.95,"spillover",8.53878202431969e-05,0.994
0.7,0.35,0.2,"spillover",6.289077219318e-05,0.994
0.7,0.35,0.5,"spillover",8.07902004014218e-05,0.99
0.7,0.35,0.95,"spillover",8.67419853346969e-05,0.996
0.7,0.4,0.2,"spillover",5.25248775582124e-05,0.998
0.7,0.4,0.5,"spillover",8.10071953951865e-05,0.992
0.7,0.4,0.95,"spillover",2.75879549703751e-05,0.998
0.7,0.45,0.2,"spillover",6.32327424613929e-05,0.998
0.7,0.45,0.5,"spillover",4.87245015260947e-05,1
0.7,0.45,0.95,"spillover",6.37707595472328e-05,0.996
0.7,0.5,0.2,"spillover",4.77615317849917e-05,1
0.7,0.5,0.5,"spillover",3.15422237773989e-05,0.998
0.7,0.5,0.95,"spillover",5.94129083283325e-05,0.996
0.7,0.55,0.2,"spillover",5.83150517301752e-05,1
0.7,0.55,0.5,"spillover",2.1888839303496e-05,1
0.7,0.55,0.95,"spillover",3.76031720919796e-05,1
0.7,0.6,0.2,"spillover",5.80392273483006e-05,0.998
0.7,0.6,0.5,"spillover",6.95376458353322e-05,0.998
0.7,0.6,0.95,"spillover",3.29477151507867e-05,0.998
0.7,0.65,0.2,"spillover",2.7029989081697e-05,1
0.7,0.65,0.5,"spillover",3.72813738406501e-05,0.998
0.7,0.65,0.95,"spillover",1.59602064958102e-05,1
0.7,0.7,0.2,"spillover",3.72311688297067e-05,0.996
0.7,0.7,0.5,"spillover",5.91971948643626e-05,1
0.7,0.7,0.95,"spillover",3.17963653543574e-05,1
0.7,0.75,0.2,"spillover",2.11450700653144e-05,1
0.7,0.75,0.5,"spillover",2.65848664024568e-05,1
