"p1_red","farm_red","pct_hunt","scenario","mean_prev","fadeout"
0,0.7,0.998577424517997,"spillover",0.058051616286901,0.686
0,0.75,0.0743811837714032,"spillover",0.0448224364851586,0.724
0,0.75,0.231049060186648,"spillover",0.0494275424417618,0.75
0,0.75,0.998577424517997,"spillover",0.0501328487815345,0.758
0,0.8,0.0743811837714032,"spillover",0.0387559184279088,0.804
0,0.8,0.231049060186648,"spillover",0.0394638063751063,0.8
0,0.8,0.998577424517997,"spillover",0.0391198586163719,0.8
0,0.85,0.0743811837714032,"spillover",0.0277879043633346,0.818
0,0.85,0.231049060186648,"spillover",0.0247460017552105,0.826
0,0.85,0.998577424517997,"spillover",0.0283058772128925,0.824
0,0.9,0.0743811837714032,"spillover",0.0205504403070899,0.868
0,0.9,0.231049060186648,"spillover",0.0194866569117041,0.888
0,0.9,0.998577424517997,"spillover",0.0131320720921942,0.9
0,0.95,0.0743811837714032,"spillover",0.00934522544603293,0.942
0,0.95,0.231049060186648,"spillover",0.0137993349379442,0.938
0,0.95,0.998577424517997,"spillover",0.0087512712621295,0.948
0,1,0.0743811837714032,"spillover",0,1
0,1,0.231049060186648,"spillover",0,1
0,1,0.998577424517997,"spillover",0,1
0.05,0,0.0743811837714032,"spillover",0.174531421401799,0.264
0.05,0,0.231049060186648,"spillover",0.179033230558741,0.296
0.05,0,0.998577424517997,"spillover",0.19088631402295,0.306
0.05,0.05,0.0743811837714032,"spillover",0.162920892471553,0.33
0.05,0.05,0.231049060186648,"spillover",0.166415205114444,0.338
0.05,0.05,0.998577424517997,"spillover",0.175394027044032,0.322
0.05,0.1,0.0743811837714032,"spillover",0.153749377565256,0.342
0.05,0.1,0.231049060186648,"spillover",0.149718246236317,0.322
0.05,0.1,0.998577424517997,"spillover",0.161894063577055,0.332
0.05,0.15,0.0743811837714032,"spillover",0.148778504810288,0.342
0.05,0.15,0.231049060186648,"spillover",0.148722581839945,0.34
0.05,0.15,0.998577424517997,"spillover",0.156052663729276,0.332
0.05,0.2,0.0743811837714032,"spillover",0.135073936778073,0.376
0.05,0.2,0.231049060186648,"spillover",0.126780804083699,0.392
0.05,0.2,0.998577424517997,"spillover",0.149156683569235,0.37
0.05,0.25,0.0743811837714032,"spillover",0.151082861427727,0.4
0.05,0.25,0.231049060186648,"spillover",0.135063373800456,0.404
0.05,0.25,0.998577424517997,"spillover",0.148769451051739,0.38
0.05,0.3,0.0743811837714032,"spillover",0.131547004710348,0.404
0.05,0.3,0.231049060186648,"spillover",0.138488082475321,0.424
0.05,0.3,0.998577424517997,"spillover",0.125737209311892,0.408
0.05,0.35,0.0743811837714032,"spillover",0.119355603284549,0.426
0.05,0.35,0.231049060186648,"spillover",0.120224490332619,0.448
0.05,0.35,0.998577424517997,"spillover",0.118276395036816,0.46
0.05,0.4,0.0743811837714032,"spillover",0.106376648658415,0.472
0.05,0.4,0.231049060186648,"spillover",0.117101165950066,0.456
0.05,0.4,0.998577424517997,"spillover",0.117411875623824,0.476
0.05,0.45,0.0743811837714032,"spillover",0.101650873815275,0.514
0.05,0.45,0.231049060186648,"spillover",0.101169938702958,0.508
0.05,0.45,0.998577424517997,"spillover",0.110496549614058,0.532
0.05,0.5,0.0743811837714032,"spillover",0.092448301577672,0.496
0.05,0.5,0.231049060186648,"spillover",0.0915458443504684,0.532
0.05,0.5,0.998577424517997,"spillover",0.099910557723118,0.56
0.05,0.55,0.0743811837714032,"spillover",0.0800085971064184,0.552
0.05,0.55,0.231049060186648,"spillover",0.078672579629442,0.58
0.05,0.55,0.998577424517997,"spillover",0.0836861669974268,0.626
0.05,0.6,0.0743811837714032,"spillover",0.0673402630045677,0.616
0.05,0.6,0.231049060186648,"spillover",0.0794486944319906,0.598
0.05,0.6,0.998577424517997,"spillover",0.0772004088911224,0.642
0.05,0.65,0.0743811837714032,"spillover",0.0677611853147933,0.662
0.05,0.65,0.231049060186648,"spillover",0.0606288103326027,0.668
0.05,0.65,0.998577424517997,"spillover",0.061901207627428,0.598
0.05,0.7,0.0743811837714032,"spillover",0.0517748636251944,0.708
0.05,0.7,0.231049060186648,"spillover",0.0533890524955419,0.742
0.05,0.7,0.998577424517997,"spillover",0.0501748480812744,0.7
0.05,0.75,0.0743811837714032,"spillover",0.0507967624418355,0.722
0.05,0.75,0.231049060186648,"spillover",0.0431874862847544,0.744
0.05,0.75,0.998577424517997,"spillover",0.0525138125646194,0.732
0.05,0.8,0.0743811837714032,"spillover",0.0397671699564473,0.794
0.05,0.8,0.231049060186648,"spillover",0.0392987887695846,0.756
0.05,0.8,0.998577424517997,"spillover",0.0431223368620857,0.802
0.05,0.85,0.0743811837714032,"spillover",0.0272430044088961,0.84
0.05,0.85,0.231049060186648,"spillover",0.0262750516250921,0.866
0.05,0.85,0.998577424517997,"spillover",0.0278589026908737,0.826
0.05,0.9,0.0743811837714032,"spillover",0.0159308276601209,0.862
0.05,0.9,0.231049060186648,"spillover",0.0211342159045705,0.886
