"","size","prop_ss","phi","mean_prev","fadeout"
"93",250,0.0666666666666667,50,0.447392458691083,0.002
"94",250,0.1,1,0.176100819911794,0.276
"95",250,0.1,2.63333333333333,0.207631403838413,0.214
"96",250,0.1,4.26666666666667,0.221939735244417,0.184
"97",250,0.1,5.9,0.248974647935174,0.13
"98",250,0.1,7.53333333333333,0.266497353223614,0.114
"99",250,0.1,9.16666666666667,0.281518695162034,0.124
"100",250,0.1,10.8,0.308114175471932,0.08
"101",250,0.1,12.4333333333333,0.335833982560934,0.076
"102",250,0.1,14.0666666666667,0.346123963748491,0.05
"103",250,0.1,15.7,0.355303758701275,0.044
"104",250,0.1,17.3333333333333,0.376278142351036,0.036
"105",250,0.1,18.9666666666667,0.363880786953707,0.046
"106",250,0.1,20.6,0.412565152086844,0.034
