"p1_red","farm_red","pct_hunt","scenario","mean_prev","fadeout"
0.25,0.1,0.5,"spillover",5.8881171645086e-05,1
0.25,0.1,0.95,"spillover",0.000122918901767952,0.994
0.25,0.15,0.2,"spillover",0.000127217621748939,0.996
0.25,0.15,0.5,"spillover",6.37154304755506e-05,0.998
0.25,0.15,0.95,"spillover",0.000107721645964712,0.996
0.25,0.2,0.2,"spillover",7.94065749779014e-05,0.998
0.25,0.2,0.5,"spillover",8.62326230599289e-05,0.996
0.25,0.2,0.95,"spillover",8.69192727261183e-05,0.992
0.25,0.25,0.2,"spillover",7.42761374682471e-05,0.998
0.25,0.25,0.5,"spillover",6.8494150431002e-05,0.998
0.25,0.25,0.95,"spillover",5.37037538518752e-05,1
0.25,0.3,0.2,"spillover",7.97756489648862e-05,0.996
0.25,0.3,0.5,"spillover",6.39160113341044e-05,0.996
0.25,0.3,0.95,"spillover",5.91109390223325e-05,1
0.25,0.35,0.2,"spillover",9.58099661956782e-05,0.998
0.25,0.35,0.5,"spillover",4.85712810617398e-05,0.996
0.25,0.35,0.95,"spillover",3.74388013336267e-05,1
0.25,0.4,0.2,"spillover",5.42807471191378e-05,1
0.25,0.4,0.5,"spillover",6.45000429103603e-05,0.998
0.25,0.4,0.95,"spillover",6.97332894608868e-05,1
0.25,0.45,0.2,"spillover",5.99078067853224e-05,1
0.25,0.45,0.5,"spillover",6.51471684076976e-05,0.996
0.25,0.45,0.95,"spillover",7.57404105812769e-05,1
0.25,0.5,0.2,"spillover",4.85716707708385e-05,1
0.25,0.5,0.5,"spillover",4.82663807642664e-05,1
0.25,0.5,0.95,"spillover",6.86984497227879e-05,0.996
0.25,0.55,0.2,"spillover",4.2575341721486e-05,1
0.25,0.55,0.5,"spillover",3.22801386678679e-05,1
0.25,0.55,0.95,"spillover",5.8359398434968e-05,1
0.25,0.6,0.2,"spillover",4.35824348379878e-05,1
0.25,0.6,0.5,"spillover",6.95706664613376e-05,0.994
