"size","pct_hunt","prev_ratio","fadeout"
325,0.75,0.21871255,1
325,0.8,0.270041383333333,1
325,0.85,0.245354803333333,1
325,0.9,0.23926969,1
325,0.95,0.266215023333333,1
325,1,0.35577048,0.998
350,0,0,0.998
350,0.05,0.0142619033333333,1
350,0.1,0.07491143,1
350,0.15,0.0185267866666667,1
350,0.2,0.0808917866666667,0.998
350,0.25,0.04084734,0.998
350,0.3,0.107937123333333,0.998
350,0.35,0.0828003966666667,1
350,0.4,0.0803803066666667,0.998
350,0.45,0.239395653333333,1
350,0.5,0.167879046666667,1
350,0.55,0.109860463333333,1
350,0.6,0.19950722,1
350,0.65,0.160715056666667,0.998
350,0.7,0.267957806666667,0.998
350,0.75,0.159890923333333,1
350,0.8,0.181093253333333,0.998
350,0.85,0.240747513333333,0.998
350,0.9,0.228467133333333,0.998
350,0.95,0.32552802,1
350,1,0.312125566666667,1
375,0,0,1
375,0.05,0.0134377666666667,1
375,0.1,0.04031488,0.998
375,0.15,0.0628916666666667,1
375,0.2,0.07469781,1
375,0.25,0.06128107,1
375,0.3,0.0748753966666667,1
375,0.35,0.0912041733333333,1
375,0.4,0.11507681,0.998
375,0.45,0.12308965,1
375,0.5,0.148044676666667,1
375,0.55,0.153391026666667,1
375,0.6,0.17440038,1
375,0.65,0.197582293333333,1
375,0.7,0.27690053,0.998
375,0.75,0.248302993333333,1
375,0.8,0.218656003333333,1
375,0.85,0.193590993333333,1
375,0.9,0.23243236,1
375,0.95,0.26347799,1
375,1,0.290287326666667,1
400,0,0,1
400,0.05,0.0360583333333333,1
400,0.1,0.01086508,1
400,0.15,0.0822425833333333,1
400,0.2,0.0847378833333333,1
400,0.25,0.0833346166666667,1
400,0.3,0.0700680333333333,1
400,0.35,0.104165436666667,0.998
400,0.4,0.170822203333333,1
400,0.45,0.145646306666667,1
400,0.5,0.267126206666667,1
400,0.55,0.128332356666667,1
400,0.6,0.185269533333333,0.998
400,0.65,0.241902683333333,1
400,0.7,0.28654797,0.996
400,0.75,0.336296416666667,1
400,0.8,0.30052374,1
400,0.85,0.29641288,0.998
400,0.9,0.265279993333333,1
400,0.95,0.2138906,0.998
400,1,0.2522634,0.996
425,0,0,0.996
425,0.05,0.0137861,1
425,0.1,0.0378474066666667,0.998
425,0.15,0.0394923466666667,1
425,0.2,0.037675,1
425,0.25,0.0394358533333333,0.996
425,0.3,0.141279846666667,1
425,0.35,0.0749358366666667,1
425,0.4,0.0744930133333333,1
425,0.45,0.13703153,0.998
425,0.5,0.0541080966666667,1
425,0.55,0.211184546666667,1
425,0.6,0.20267791,1
425,0.65,0.206725783333333,1
425,0.7,0.282948173333333,1
425,0.75,0.246631193333333,0.998
425,0.8,0.189530833333333,1
425,0.85,0.28401062,1
425,0.9,0.403864896666667,1
425,0.95,0.200923633333333,1
425,1,0.490747646666667,1
450,0,0,1
450,0.05,0.00212424333333333,1
450,0.1,0.0286419466666667,1
450,0.15,0.0193613466666667,1
450,0.2,0.08369982,1
450,0.25,0.0997334866666667,1
450,0.3,0.112281143333333,1
450,0.35,0.08094721,1
450,0.4,0.11483768,0.996
450,0.45,0.126474763333333,1
450,0.5,0.123293606666667,0.998
450,0.55,0.25914646,1
450,0.6,0.277831876666667,0.998
450,0.65,0.244488353333333,0.998
450,0.7,0.263776256666667,0.998
450,0.75,0.41615366,1
450,0.8,0.255865216666667,1
450,0.85,0.279900316666667,1
450,0.9,0.292655466666667,0.998
450,0.95,0.262803126666667,0.998
450,1,0.347238036666667,1
475,0,0,1
475,0.05,0.00278148,0.998
475,0.1,0.0121333333333333,1
475,0.15,0.0252265133333333,1
475,0.2,0.0309554833333333,0.998
475,0.25,0.0171984666666667,1
475,0.3,0.121065216666667,1
475,0.35,0.148289316666667,1
475,0.4,0.0633893133333333,1
475,0.45,0.18291328,0.998
475,0.5,0.107346983333333,0.998
475,0.55,0.200522656666667,1
475,0.6,0.249863516666667,1
475,0.65,0.17056759,1
475,0.7,0.19220854,0.998
475,0.75,0.254233893333333,1
475,0.8,0.23728335,1
475,0.85,0.354751636666667,0.996
475,0.9,0.350552506666667,0.998
475,0.95,0.35137993,1
475,1,0.266236836666667,1
500,0,0,1
500,0.05,0.00363333333333333,1
500,0.1,0.01496144,1
500,0.15,0.07709258,1
500,0.2,0.0919999533333333,1
500,0.25,0.112848386666667,1
500,0.3,0.0874615366666667,1
500,0.35,0.114999793333333,1
500,0.4,0.125135793333333,1
500,0.45,0.04689803,1
500,0.5,0.137035943333333,1
500,0.55,0.16237409,1
500,0.6,0.170064766666667,1
500,0.65,0.143085386666667,1
500,0.7,0.350274203333333,0.998
500,0.75,0.153741166666667,1
500,0.8,0.254906346666667,0.998
500,0.85,0.266378523333333,1
500,0.9,0.350433046666667,0.998
500,0.95,0.20168874,1
500,1,0.310418743333333,0.996
525,0,0,1
525,0.05,0.0048619,1
525,0.1,0.0246648566666667,1
525,0.15,0.0739743733333333,0.998
525,0.2,0.11491413,1
525,0.25,0.110838483333333,1
525,0.3,0.08533677,1
525,0.35,0.0979573866666667,1
525,0.4,0.145104076666667,0.998
525,0.45,0.05405744,1
525,0.5,0.18020969,0.998
525,0.55,0.141245996666667,1
525,0.6,0.153401173333333,1
525,0.65,0.20515215,1
525,0.7,0.167228966666667,1
525,0.75,0.232451323333333,1
525,0.8,0.335167793333333,1
525,0.85,0.205486966666667,1
525,0.9,0.204645013333333,0.998
525,0.95,0.25482006,1
525,1,0.343165023333333,1
550,0,0,1
550,0.05,0.0466363,1
550,0.1,0.0622875,1
550,0.15,0.06367,1
550,0.2,0.118373263333333,0.998
550,0.25,0.05620873,1
550,0.3,0.09732048,1
550,0.35,0.07605803,1
550,0.4,0.151511156666667,0.996
550,0.45,0.24931029,1
550,0.5,0.11138408,0.998
550,0.55,0.314237833333333,0.998
550,0.6,0.12339636,1
550,0.65,0.240252683333333,1
550,0.7,0.25734899,1
550,0.75,0.242343116666667,1
550,0.8,0.38207299,1
550,0.85,0.135837046666667,0.996
550,0.9,0.272201596666667,0.998
550,0.95,0.312209116666667,0.996
550,1,0.4081882,1
575,0,0,1
575,0.05,0,1
575,0.1,0.03155985,1
575,0.15,0.05732439,1
575,0.2,0.111500406666667,0.998
575,0.25,0.0595211366666667,1
575,0.3,0.06199382,0.998
575,0.35,0.166330816666667,0.998
575,0.4,0.112830813333333,0.998
575,0.45,0.0996340833333333,1
575,0.5,0.12925177,1
575,0.55,0.162110423333333,1
575,0.6,0.18360897,1
575,0.65,0.2026792,1
575,0.7,0.19340126,1
575,0.75,0.20725311,1
575,0.8,0.312772086666667,0.998
575,0.85,0.29120438,1
575,0.9,0.30937732,1
575,0.95,0.36093785,0.998
575,1,0.45169839,1
600,0,0,1
600,0.05,0.0254037,1
600,0.1,0.0141966666666667,0.998
600,0.15,0.0260265766666667,1
600,0.2,0.0306140366666667,0.998
600,0.25,0.12052358,0.998
600,0.3,0.05958307,1
600,0.35,0.128129326666667,0.996
600,0.4,0.101180803333333,0.998
600,0.45,0.26397084,1
600,0.5,0.116317243333333,0.996
600,0.55,0.224848336666667,1
600,0.6,0.12351924,1
600,0.65,0.210041043333333,1
600,0.7,0.250086863333333,0.998
600,0.75,0.34922293,0.996
600,0.8,0.307773666666667,1
600,0.85,0.319132693333333,0.998
600,0.9,0.241195283333333,0.998
600,0.95,0.237493456666667,0.998
600,1,0.25353352,0.998
625,0,0,0.998
625,0.05,0.0117194333333333,0.998
625,0.1,0.0194883333333333,1
625,0.15,0.0675606333333333,0.998
625,0.2,0.0743705933333333,0.998
625,0.25,0.0876715966666667,0.998
625,0.3,0.203222666666667,1
625,0.35,0.0993389866666667,1
625,0.4,0.0668295433333333,1
625,0.45,0.0829419766666667,1
625,0.5,0.180256846666667,1
625,0.55,0.0945121766666667,0.998
625,0.6,0.192316116666667,1
625,0.65,0.211662596666667,0.996
625,0.7,0.208924953333333,1
625,0.75,0.232371753333333,0.998
625,0.8,0.339047383333333,1
625,0.85,0.249674953333333,1
625,0.9,0.27822031,1
625,0.95,0.300161816666667,1
625,1,0.353297316666667,1
650,0,0,0.998
650,0.05,0.0261858966666667,1
650,0.1,0.0287358466666667,1
650,0.15,0.0401590833333333,1
650,0.2,0.0682116066666667,1
650,0.25,0.0955247966666667,1
650,0.3,0.122373133333333,0.998
650,0.35,0.124992083333333,1
650,0.4,0.197082366666667,1
650,0.45,0.087867,1
650,0.5,0.0903742066666667,1
650,0.55,0.289255656666667,1
650,0.6,0.1461425,1
650,0.65,0.229039493333333,1
650,0.7,0.251269433333333,1
650,0.75,0.17874013,1
650,0.8,0.272076556666667,1
650,0.85,0.253782236666667,0.998
650,0.9,0.426151573333333,1
650,0.95,0.262621466666667,0.998
650,1,0.37319804,1
675,0,0,0.998
675,0.05,0.0824275633333333,1
