"size","pct_hunt","prev_ratio","fadeout"
100,0.0743728505422349,0.0579962866666667,0.274
100,0.0958829132246636,0.0664751477333333,0.308
100,0.118877362571405,0.0819813867,0.278
100,0.14357635712942,0.0931443392666667,0.284
100,0.170252986440482,0.122189952766667,0.294
100,0.199251728640242,0.1404859878,0.304
100,0.231015728519871,0.1551503776,0.296
100,0.266128493821359,0.169316196,0.266
100,0.305380247707677,0.196670802166667,0.3
100,0.349878809151909,0.225303139833333,0.26
100,0.40124649940353,0.2540473058,0.28
100,0.461998135370297,0.307004039,0.25
100,0.536345997470924,0.324131105366667,0.278
100,0.632184492904714,0.3555654871,0.26
100,0.767228499250403,0.422145952666667,0.258
100,0.997944692090303,0.497536912666667,0.256
100,3.07011345732543,0.701628138666667,0.3
125,0,0,0.192
125,0.0170960104145021,0.0151058096666667,0.176
125,0.0351164682028144,0.035300745,0.166
125,0.0541670941982196,0.046370929,0.208
125,0.0743728505422349,0.0573345333333333,0.176
125,0.0958829132246636,0.077593995,0.172
125,0.118877362571405,0.101940216333333,0.196
125,0.14357635712942,0.1099668397,0.16
125,0.170252986440482,0.126389471033333,0.178
125,0.199251728640242,0.146622216066667,0.174
125,0.231015728519871,0.1710994756,0.174
125,0.266128493821359,0.179518723333333,0.226
125,0.305380247707677,0.2299208067,0.17
125,0.349878809151909,0.244150336933333,0.198
125,0.40124649940353,0.294385750433333,0.176
125,0.461998135370297,0.313953762833333,0.204
125,0.536345997470924,0.3643593221,0.162
125,0.632184492904714,0.3722617325,0.2
125,0.767228499250403,0.431947675666667,0.202
125,0.997944692090303,0.5098265292,0.194
125,3.07011345732543,0.802129410966667,0.198
150,0,0,0.17
150,0.0170960104145021,0.0141297633333333,0.162
150,0.0351164682028144,0.0285167886666667,0.192
150,0.0541670941982196,0.0438476431666667,0.16
150,0.0743728505422349,0.0599492766666667,0.182
150,0.0958829132246636,0.0760837139333333,0.212
150,0.118877362571405,0.0907108568,0.184
150,0.14357635712942,0.108442217933333,0.186
150,0.170252986440482,0.1260530326,0.172
150,0.199251728640242,0.167299991633333,0.17
150,0.231015728519871,0.161710019766667,0.182
150,0.266128493821359,0.1934363315,0.19
150,0.305380247707677,0.241017756,0.152
150,0.349878809151909,0.269136343766667,0.152
150,0.40124649940353,0.271814307266667,0.182
150,0.461998135370297,0.3076251011,0.18
150,0.536345997470924,0.342599473766667,0.16
150,0.632184492904714,0.389499061,0.174
150,0.767228499250403,0.4485429973,0.212
150,0.997944692090303,0.515579459533333,0.178
150,3.07011345732543,0.808796575433333,0.172
175,0,0,0.122
175,0.0170960104145021,0.0153361206666667,0.114
175,0.0351164682028144,0.0292886246666667,0.114
175,0.0541670941982196,0.0461075053333333,0.098
175,0.0743728505422349,0.0637343610333333,0.104
175,0.0958829132246636,0.081629924,0.108
175,0.118877362571405,0.106395569166667,0.096
175,0.14357635712942,0.1272144658,0.098
175,0.170252986440482,0.140140140266667,0.102
175,0.199251728640242,0.1579472593,0.1
175,0.231015728519871,0.184792466,0.104
175,0.266128493821359,0.2191991485,0.09
175,0.305380247707677,0.2307526295,0.11
175,0.349878809151909,0.269472964966667,0.096
175,0.40124649940353,0.294047861966667,0.102
175,0.461998135370297,0.341652359333333,0.12
175,0.536345997470924,0.367664432733333,0.142
175,0.632184492904714,0.405361554533333,0.124
175,0.767228499250403,0.4885904715,0.154
175,0.997944692090303,0.564528346833333,0.11
175,3.07011345732543,0.846271800566667,0.13
200,0,0,0.126
200,0.0170960104145021,0.0171245443333333,0.102
